,Mean-accX,Range-accX,Var-accX,Median-accX,Mean-accY,Range-accY,Var-accY,Median-accY,Mean-accZ,Range-accZ,Var-accZ,Median-accZ,Mean-gyroX,Range-gyroX,Var-gyroX,Median-gyroX,Mean-gyroY,Range-gyroY,Var-gyroY,Median-gyroY,Mean-gyroZ,Range-gyroZ,Var-gyroZ,Median-gyroZ,label
0,3098.78,2016,357071.12,1954,-16607.75,1214,221813.71,-15985,930.96,1193,133711.31,1253,-270.38,3862,1478977.12,-1728,100.52,7881,3387508.5,1263,475.82,7535,3452781,-1044,4
0,2542.56,2785,585261.06,2219,-16934.98,1108,176295.48,-16784,1013.36,1503,108024.05,741,-826.13,9396,8661156,-2018,-252.15,9158,6246327.5,122,103.86,8235,7223152.5,-4020,4
0,2141.03,1819,252464.51,2536,-16590.28,774,154551.81,-16474,2085.41,3025,774740.75,397,-14.62,5213,2251292.25,2829,-11.5,12791,12439427,-2553,1093,4952,3064987,3522,4
0,1791.7,1436,158876.15,2205,-16978.69,898,158420.56,-16831,1144.85,3125,822611.12,2905,-347.59,7969,6442597,2063,1916.11,14668,14190504,6092,490.58,8769,6281063.5,533,4
0,2834.35,2656,681516.93,1834,-16802.9,1543,327067.31,-16945,1675.12,1988,270423.96,2248,-122.75,4348,1734750.87,758,-1866.46,6429,3722039.75,968,-789.99,10615,12462355,491,4
0,2533.49,1791,354464.75,2394,-17211.2,1957,326534.96,-15623,698.62,1036,119091.1,377,370.06,6669,3667927,-1977,-572.23,3271,774107.06,-1992,1572.32,11555,13699332,-3251,4
0,2343.29,1527,190614.21,2739,-17508.7,2256,519994.31,-17810,857.07,1130,89037.42,844,-983.28,10398,12089295,-1973,135.82,5440,1930256.5,745,81.41,14491,23431664,-2298,4
0,1860.41,1683,264214.12,2235,-17062.95,954,199229.07,-17045,977.54,2835,765254.18,187,135.97,6429,3455794,3134,-1081.2,7217,5008742.5,-2930,661.47,9195,9708788,4561,4
0,2395.73,1410,169927.56,1673,-16914.16,1250,237421.95,-16939,1600.05,916,57194.28,1661,-497.98,6866,5813858.5,-2179,-938.32,3600,1121125.87,-1799,123.11,11141,14981012,-5362,4
0,2467.75,1548,187464.18,2881,-16965.22,1336,240841.92,-16397,889.96,427,22547.59,1081,-897.36,7162,6173876,1784,1053.95,4887,2219521.25,-1123,-767.28,9982,10755662,3171,4
0,2576.65,1610,142795.37,1989,-16763.43,988,182847.9,-16202,612.62,2592,378600.56,1042,-675.79,7553,5438624,-1180,-333.08,11893,10308934,1149,440.07,7834,5375990.5,-440,4
0,2060.19,1471,156773.95,2496,-16674.05,726,159570.39,-16349,-325.43,2715,695986.62,-1634,-57.88,3785,1355183.5,1816,588.74,12860,9608109,-7186,144.22,5511,2834436.75,2053,4
0,2882.56,1056,71891.65,2196,-16443.88,337,121777.07,-16030,533.31,996,88916.67,309,-605.04,2960,1003674.81,-2028,-138.05,8290,5366328.5,714,231.36,2616,627780.25,-977,4
0,-487.81,10098,10082721,2896,-15754.78,4089,2022552.62,-16092,-1455.85,6310,6094948,826,-2197.94,7000,6722599.5,-330,-4206.78,8620,7885536,-881,2243.09,5080,1844377,-169,4
0,-5884.58,7399,6471934,-7313,-13940.36,3921,2285594.25,-12483,-4939.9,3385,762835.43,-5121,841.1,4407,2150603,-741,2467.2,12527,10487012,-1158,-1227.32,6010,3097982.5,2095,4
0,1568.27,3578,690865.5,-556,-16521.87,629,147856.7,-15935,-201.48,3131,510000.12,-2034,50.18,5272,2301473.5,127,1429.28,17571,20496922,11180,-435.87,5420,2892320.75,-3374,4
0,1247.23,6220,4018375.75,1399,-14999.48,10031,8693522,-16105,-3929.41,13208,19015554,763,-3826.48,14475,21736034,-1704,-3592.27,27727,42285868,826,-240,6314,4469870.5,-53,4
0,2907.48,4280,1382652,1677,-11786.37,9743,14904645,-6557,-4260.13,18610,47287712,-11038,3649.95,16091,24926284,-2290,5934.69,24510,46350220,13161,-175.9,12922,15558927,-2846,4
0,5149.47,6180,3712196.5,1857,-14752.75,3348,1843312.5,-13567,1681.2,9487,12008627,6605,582.76,10989,9409153,1906,-3476.43,20054,30662408,3600,1013.64,10503,9370084,-4433,4
0,2486.37,1925,446097.84,2718,-16731.26,832,174144.76,-16070,666.34,1841,527119.25,675,-184.46,5266,2581755.25,-89,-429.11,8219,5430397.5,-674,-275.97,7831,7577673.5,3507,4
0,2500.23,1453,172403.28,2774,-16705.47,612,137061.81,-16078,1161.17,1482,231876.42,1702,-612.37,6060,4152312,-2861,422.98,5009,1937133.12,940,609.74,7546,3864113.25,-3383,4
0,2128.22,1461,136895.29,2477,-16630.95,468,134611.43,-16340,815.36,1487,173426.34,1249,-788.31,6811,4092664.25,206,742.46,14760,15867713,-3139,9.25,4101,1117622.87,2639,4
0,3889.5,9701,8952188,1247,-16035.4,3450,1415023.25,-16408,-447.37,3266,1024387.12,-83,-1540.67,8253,5015130.5,2766,62.83,12822,16523775,-7723,-1587.47,10565,14393843,1963,4
0,4091.73,14293,24452084,10754,-15227.69,3284,1251033.25,-13044,-1904.71,4470,2560407.75,-344,-582.21,4292,1891405.75,325,-1537.26,11336,8058169.5,1397,3817.39,10441,10148404,-894,4
0,6621.21,14058,21119408,-2750,-13114.11,7792,8271790,-15142,2808.11,13007,16963568,-3712,2077.18,8079,7035535.5,-467,3602.29,11126,8895183,543,-3587.45,12020,16112352,906,4
0,3502.5,3039,621604.25,5158,-15017.92,3213,1067015.62,-13419,5009.32,1640,221239.98,4162,-892.3,7367,5706958.5,3562,4802.54,16459,22247860,12776,-1505.8,15101,15750467,-10270,4
0,3124.67,2276,434349.87,3793,-16439.32,2267,469907.15,-16221,3778.41,2296,579377.37,4780,106.03,6641,3774999.25,-1545,2428.57,12106,9022581,5102,-1318.22,9949,11034921,1283,4
0,2354.41,3142,1122370.87,2527,-16133.87,1583,365311.09,-16109,4662.67,2466,565912,3740,-627.18,3849,1172855.62,-888,-2553.73,7567,5806820.5,-5194,1379.52,10228,9481436,3799,4
0,3260.83,2743,613237.31,2474,-16661.04,2472,488639.37,-15827,3828.79,2229,511146.62,4255,-1224.7,9774,6702384,-759,-131.87,6638,3603705,357,198.81,13758,15676049,-1984,4
0,2707.16,1546,180004.68,2468,-16766.44,1834,339317.71,-15839,3546.64,2565,645435.18,4419,-338.41,8472,6972775.5,-418,77.84,5201,1918732.75,-71,16.72,9444,10799931,384,4
0,2946.4,1147,128859.57,3574,-16757.15,2198,449564.75,-15958,3803.59,2689,800275.12,4403,79.83,8928,8264050.5,-2707,-89.02,4852,1388974.5,1051,205.11,9750,11565425,3864,4
0,2992.39,1830,283744.31,3621,-16736.32,3538,588873.18,-16688,3748.61,3255,1182047.25,4315,-344.96,10494,8488794,-3786,-193.28,5467,1313283.25,-1809,395.78,9267,10736466,3802,4
0,1921.53,6088,2462067.5,3676,-16058.29,4296,1388484,-18464,-3407.87,8153,4673093,2482,-2812.02,5695,3844697,-6219,661.15,16581,25283568,-4580,125.26,6629,3857237.5,2976,4
0,8252.37,2025,246408.06,6468,-13333.7,1265,238445.87,-14054,-6533.72,2078,393336.03,-4795,-1232.04,3222,1045940.75,-3416,695.74,5765,2425732.25,5613,-125.83,2421,373096.12,-2203,4
0,8493.91,641,76380.28,8509,-13948.53,1593,403989.84,-12829,-4100.45,6639,4583365,-6766,1329.18,2215,477504.37,-252,-226.23,1008,165380.85,-40,329.5,294,17016.4,204,4
0,6042.96,5416,4160749,8087,-15215.99,1947,405089.12,-14387,1658.89,4646,2722954.5,6,2060.48,5213,1657419.62,1576,-1225.38,12437,13227378,-244,895.87,8754,5390560.5,165,4
0,3253.96,1768,344132.43,2661,-16509.02,1815,292235.03,-15276,3266.42,2355,469093.46,3057,-430.97,5925,2832472.75,-455,1353.95,4218,1238891.25,665,201.22,10749,10090662,-1295,4
0,2802.68,2335,540715.75,2220,-16515.98,1970,487483.15,-15683,3527.07,1630,284355.43,2826,-904.54,4925,2087108,1538,-494.72,5657,2465802.5,1758,716.42,10301,10282716,-5453,4
0,2469.49,1775,264601.56,3559,-16520.88,1958,410013.96,-17176,3674.78,1664,279350.46,3169,-377.63,5078,2381261.5,210,422.43,5516,2796572.5,520,-67.15,10806,14011372,-1071,4
0,2871.67,1323,153759.9,2983,-16351.78,2077,348958.81,-15900,3913.08,1869,328742.87,4742,-437.59,4979,1646600.75,-1743,-477.31,4815,1666357.62,-608,-285.74,9426,10454864,4217,4
0,3302.63,1707,195396.93,2828,-16384.76,2197,514624.09,-16445,3463.24,2448,525033.37,3452,-1166.45,4190,1354342.75,-2920,-1468.07,6853,3367509.5,994,252.85,8762,8262318,3774,4
0,8373.27,5907,3504051.75,4524,-12881.51,5037,3474631.25,-15981,5554.88,4519,2955513.5,2560,-516.21,2105,237306.23,-1789,2212.68,10272,8390271,-44,-2139.9,5342,3451035.5,-2170,4
0,10356.59,282,103095.18,10402,-11363.77,60,136128.31,-11130,7313.34,257,75660.49,7043,-426.68,217,9131.3,-352,64.45,312,180416.09,154,190.2,94,71651.5,270,4
0,10266.71,396,59526.3,10152,-11297.95,146,56403.55,-11062,7538.79,249,28497.86,7305,-437.43,200,3116.46,-351,-9.51,287,9564.02,-31,211.26,199,3773.63,248,4
0,10274.21,4014,1220265.62,9765,-11345.48,2081,358563.18,-11144,7351.14,961,110527.28,7573,-1929.55,2781,777915.62,-519,1584.33,3080,1450758.12,218,-197.43,1730,295070.5,36,4
0,9358.62,4615,2410896.25,7075,-11937.57,3206,1174619.37,-12856,7360.06,1068,153780.68,6775,-517.27,7577,5273866.5,-2913,88.17,9803,9458338,2776,-210.45,3878,1271307.75,57,4
0,7542.11,4087,1556317.75,9348,-12880.55,2730,752039.75,-12129,7682.86,1864,300640.59,7304,250.99,9322,10452218,-4829,-2336.44,17046,43168840,6635,1792.49,7324,7310087,-2377,4
0,8745.64,5855,4628854,9624,-11859.79,3304,1353749.75,-10864,7987.26,1931,265088.5,8750,-2971.88,9012,5974533,2580,3204.43,14587,22283080,-5706,-1344.57,7416,4099800,1683,4
0,9473.49,6030,2861200.25,5716,-11237.37,4132,1626785.75,-13271,8328.66,1964,391639.18,7440,-609.9,12091,18771404,1641,-1128.67,18684,48488176,-5816,443.75,10199,11861368,3768,4
0,8669.03,7670,4390399.5,7697,-9476.67,14708,20571098,-12645,-731.65,19124,56386828,7057,-5766.52,14275,24265162,-5291,-1076.53,34644,95554456,7331,-772.66,6024,2510781,-2932,4
0,13544.98,2606,722750.31,11545,-841.59,1860,815702.93,187,8181.23,7837,4404914.5,1673,-2819.69,10144,7809755,-10543,1752.83,12643,10522149,12471,1013.59,2640,631856.06,1171,4
0,14345.22,175,89348.46,13972,-1389.97,120,17759.29,-1362,9497.84,186,117415.85,9468,-573.19,293,164314.93,-709,-79.36,246,216849.07,-181,232.09,150,15893.73,261,4
0,14488.96,189,86439.53,14152,-1539.36,135,2908.07,-1437,9338.96,217,42646.19,9267,-445.6,251,6854.04,-413,-103.53,340,8975.28,-218,259.86,186,3178.83,280,4
0,14640.76,268,94028.76,14266,-1475.99,188,4396.53,-1516,9078.94,573,63170.34,9048,-181.19,1558,195487.43,-474,-188.23,442,10748.77,-51,454.98,1557,193306.43,173,4
0,14896.78,308,97391.64,14458,-2445.2,2327,439349.81,-1574,8417.78,601,65857.53,8468,507.84,1344,161907.2,1089,-194.06,1680,332331.96,-593,707.96,2462,688475.25,1714,4
0,15155.37,540,112931.69,14597,-1072.74,2974,931772.31,-850,8227,824,109624,8569,-632.84,4017,1793171.37,405,-123.62,1105,126855.82,-304,376.6,1988,308233.28,-563,4
0,14937.61,576,111534.64,14721,-1898.87,3902,1961065,-2845,8369.36,596,46800.37,7878,-497.04,2076,522732.15,-1294,-0.81,1167,118342.14,533,-521.59,2078,323522.87,471,4
0,15139.03,1391,180868.93,14842,-199.32,2478,647816.25,491,8210.69,1594,289062.53,8324,-874.2,3019,748392.5,619,-103.66,3616,635796.62,449,555.03,1191,143980.35,503,4
0,15049.9,630,133396.57,15022,-1515.25,996,148350.14,-1868,8391.57,1222,176047.4,7677,-231.44,1290,126558.87,-981,181.35,484,27464.28,4,186.22,612,23975.34,499,4
0,14750.16,145,94445.57,14505,-1368.39,415,23274.79,-1213,8934.47,293,37237.33,8718,-406.01,1008,95656.29,-168,-35.37,334,7278.08,35,330.42,334,8912.27,411,4
0,11792.24,11652,13968035,14388,-6801.89,15134,38269932,-1288,5944.13,5791,5423531.5,8690,1465.98,10528,10294619,0,-1856.25,5652,2474980.25,-157,5695.19,23129,50432148,256,4
0,3997.72,1889,577608.18,3381,-16043.1,1690,985758.06,-15726,2058.18,3488,1862167,3875,-714.2,2651,665961.62,910,-263.79,8905,5401636.5,-803,1060,7850,6837510,-3330,4
0,3102.03,2606,430736.31,4328,-16329.64,1192,227099.29,-16494,1908.68,2239,652121.62,926,73.22,2550,569389.87,-260,-755.32,11914,12103743,4326,271.02,7960,5250698.5,1728,4
0,3248.88,2526,550987.12,4172,-16614.69,1894,293228.31,-15894,1317.71,1951,393310.15,521,-635.44,3060,567510.37,75,2163.63,12079,8282087,-4308,375.68,9882,8270625.5,3290,4
0,2645.8,1559,236429.95,2754,-16464.98,1719,372567.68,-16470,1775.67,3405,1170735.75,2042,187.99,2646,714781.68,-1270,-4332.85,12108,12313298,3066,485.57,6510,3972680,2506,4
0,4608.84,2230,457212.31,3363,-16092.18,1488,247001.09,-15791,1743.65,2390,395842.46,2256,107.46,2712,773145.25,1187,-3082.84,10028,9006097,-6664,319.71,3518,1142934.5,1100,4
0,4783.8,2252,401223.59,5412,-16138.52,1832,368643.96,-15545,1753.39,2899,716166.37,2169,-1603.77,5174,1878781.25,-802,7104.14,10975,9182724,2335,-446.87,5477,2344297.5,-361,4
0,2883.08,2183,523481.84,3136,-16228.29,1515,238198.68,-15511,1564.83,2714,646225.06,1251,-1172.46,2562,443588.96,-624,1905.72,9708,5495193,5072,292.32,3395,984017.68,-1906,4
0,2677.88,3442,1100527.12,1399,-16213.33,1679,364894.4,-16406,1865.18,3871,1483635.87,1214,635.53,3096,1058362.12,-600,-6269.91,11831,7759597,-3654,496.13,4575,1311645,-499,4
0,4487.86,3414,1000609.18,3838,-16018.43,1828,312352.03,-15631,2693.08,3276,881515.12,1150,307.93,2923,720441.81,-154,-2105.06,6153,2406647,-3481,266.82,4742,1731262.87,1429,4
0,5038.12,2004,412667.87,5790,-15606.05,1940,413502.53,-15361,2852.86,3049,1066790.37,4434,-2325.64,5575,2326338,352,6867.52,9093,5795330,2689,-1132.46,2709,542343.25,85,4
0,2896.24,3057,862540.25,4003,-16384.34,1192,211221.81,-15997,1366.2,2519,350142.87,3185,-1127.37,2794,681586.75,-2177,716.53,7480,4891753.5,3723,540.03,3572,1212873.62,257,4
0,2789.46,2998,950525.81,998,-16158.09,1573,344465.87,-16379,2256.32,3355,1299063,971,474.05,3561,1147056.12,56,-6031.17,7647,4790386.5,-4287,1002.98,3654,646417.31,-1410,4
0,3383.45,2432,630860.87,3957,-16375.24,1495,259304.64,-15993,2116.27,2667,537853.18,2233,-374.64,4058,1218312.25,-1269,-148.46,8126,4984025,-2005,155.3,4931,2017969.5,1111,4
0,4275.47,2675,579850.5,4024,-16238.42,2681,516179.28,-15965,1512.15,1969,372160.96,2718,-1675.81,4274,1657317.25,850,4339.63,9956,7560091.5,445,-805.19,11279,8848220,883,4
0,2966.57,3346,758196.87,4630,-16559.69,1505,271389.46,-16039,1220.2,2000,325572.4,2195,-744.26,4613,1067677.75,-2460,1604.99,8999,5310090,3212,325.08,5299,1998493.75,3859,4
0,2210.27,3087,709935.62,1802,-16383.87,2234,388602,-16427,2489.92,4540,2257024,671,722.33,5029,2135348.75,2203,-6361.58,6661,3245538.5,-4686,1906.94,7186,5317723,383,4
0,3110.67,4080,2062983.5,4348,-16248.82,3173,763812.56,-17438,2795.28,3163,750215.37,3188,-75.17,7075,4207053.5,-1395,1450.83,16250,14548225,-3261,-255,5538,1010009.18,3283,4
0,3593.19,1962,497595.53,3943,-16094.92,1194,200238.21,-15307,2669.51,2263,558950.5,2554,-1297.86,5023,1697481.12,-3419,5097.1,12567,14516787,5981,-234.2,3882,793267.12,-415,4
0,2992.96,1224,71874.62,2873,-15992.36,617,128220.61,-15719,3681.43,1176,75812.75,3656,-410.76,3350,453185.81,-583,-621.72,10542,6962627,379,302.56,2034,322638.78,75,4
0,3652.86,2099,417448.09,4050,-15969.51,767,129662.18,-15691,3108.25,1148,167999.95,2992,-671.2,1291,171617.64,-280,622.21,14798,10484810,-6968,224.43,3097,685892.75,1072,4
0,2758.8,306,18989.01,2475,-15955.83,107,105284.21,-15714,3811.86,422,19804.98,3446,-418.76,217,6832.58,-351,43.06,965,244430.9,810,173.75,357,20222.2,-85,4
0,2670.44,110,4137.85,2683,-15947.36,70,104097.46,-15618,3894.7,204,7817.9,3826,-452.88,160,1896.17,-515,-19.22,479,24325.52,103,211.31,103,941.65,228,4
0,3229.79,2684,385615.03,2706,-15901.01,949,129190.66,-15607,3866.29,490,30581.66,3917,-416.22,501,13026.06,-376,-888.04,5087,2022681.25,-310,-123.05,4781,1035210.06,188,4
0,6567.54,7006,4825342,5540,-12925.76,4277,2520178,-14709,6668.47,8883,11686351,3741,-431.74,1819,278692.31,-258,3909.76,16379,20492462,-5039,-1300.28,8456,7215774.5,-4879,4
0,3588.81,3596,1573883.87,1877,-11621.43,1022,165296.82,-10682,11313.67,670,286048.21,11238,-34.29,3191,866860.93,-1615,-3187.2,3513,1488854.87,-1183,3374.05,6594,4618996,2981,4
0,4552.04,3271,1320851.25,2609,-11878.73,267,60430.97,-11655,10911.63,1206,219965.84,11033,-436.73,951,69861.29,-410,-1217.68,2767,796856.56,-1905,274.04,2580,498118.84,1988,4
0,13443.06,1510,233803.85,12896,-9837.7,1500,305007.25,-10497,-2784.4,4689,2554285.25,-4815,-270.66,1051,71309.55,-736,1071.04,1464,252981.09,708,-57.32,1506,120167.51,858,4
0,6381.28,14291,27078840,14050,-13907.43,6871,6060185.5,-9065,1933.11,3189,1079255.12,-49,1430.59,7991,5354939.5,81,-988.54,5528,2989477,689,4444.55,10808,11902624,148,4
0,2770.79,3135,925779.5,277,-16582.91,3242,855593.37,-15718,2504.78,7468,4657643,2859,-1859.19,10525,10959291,651,2941.77,10500,7485810,-367,-1621.45,11012,9299098,-463,4
0,3166.52,1863,253338.15,3160,-17059,1232,232798.76,-16054,-880.86,2879,955429.43,342,-440.1,11725,14366615,-5932,-899.66,17111,28803582,6626,-182.81,8626,8103302.5,-3291,4
0,3688.45,3579,910742.18,2976,-16849.52,1614,278006.4,-17166,-2251,3556,1275859.75,-1190,-296.5,10456,7541723,3499,-1535.95,17716,36949784,-6596,459.84,8245,7944741,2173,4
0,3013.41,3163,620431.62,5051,-16630.35,1122,211409.64,-15832,-2335.54,3515,1284216.75,-1456,-1311.13,3741,1518335.62,-2402,5865.1,19635,48296884,4597,1263.64,9360,9345788,2741,4
0,4031.03,4414,2125662.75,1892,-16506.47,2902,864908.93,-16698,-301.45,4323,1788167,-1580,544.82,16881,27889972,-2125,-5768.6,22738,52989764,-6414,-572.63,7093,4529998,-2732,4
0,3040.28,5754,3986747,6022,-16898.05,2289,509596.46,-15884,-1702.13,5167,2042161.75,-1681,1.74,12071,12516506,-5440,3255.59,13397,17566228,4513,755.51,12973,20209870,-3742,4
0,3420.45,2955,496718.87,1135,-16440,1222,239369.79,-16980,79.52,4095,1134879.62,-2689,200.11,3154,984047.62,325,-68.45,8548,5303316,5636,775.73,3325,1042735.43,250,4
0,3058.27,1356,166170.06,3361,-15834.68,1938,655391.93,-15967,3695.95,5647,3646544.75,583,1351.7,5535,3055260.75,-519,-3170.33,6468,3618848.25,-175,771.37,1672,321578.68,95,4
0,2467.31,1938,330752.56,2533,-16389,2536,683824.18,-14865,2860.36,6014,4759841.5,5575,-3514.33,10369,11095035,-182,4699.97,18045,34509324,-3306,-566.91,9438,9120379,2055,4
0,2741.37,2895,779748.75,2416,-16992.78,1840,307013.4,-16826,-1152.15,2682,739973.68,-587,290.69,7836,5363122,-544,-5144.94,14407,11037306,1422,-73.22,12556,11080381,378,4
0,2305.65,2843,482043.4,2138,-17004.16,1743,288495.68,-16548,-1396.48,3450,1030953.12,-1370,-131.13,4938,2750071.25,594,3035.28,16294,36425944,-2729,1373.3,9001,5535867.5,44,4
0,1689.05,2883,828486.37,2064,-16955.8,1071,210324.04,-16480,-903.65,4887,1166349.62,-2614,-963.94,8341,4464588.5,1786,2728.69,15670,21925530,8466,-177.53,10468,9413984,-966,4
0,2260.86,2968,510366,996,-16526.58,1329,260929.84,-16011,249.95,3401,852930.56,2402,280.54,4078,1440659.62,-1388,-4904.41,12878,6125672.5,4840,-196.99,6464,3239630,-3354,4
0,3493.74,2172,364172.59,4065,-16681.23,2040,410505.53,-15637,-928.08,3433,1371980,914,-235.75,5215,2177197.25,865,-671.71,12567,17578442,-4850,-515.44,11524,11096440,964,4
0,2744.73,2735,637972.93,3166,-16728.27,790,145877.06,-15856,-859.14,2091,526815.68,-403,-750.85,5570,2470495,-3602,2523.33,9337,7770152.5,6562,1445.45,7159,5247812,681,4
0,2014.65,1721,159330.07,2905,-16790.05,580,140408.87,-16263,-799.6,2564,668814.93,-149,-950.5,4936,2308714,443,1072.69,6607,2867409.5,380,-557.67,6921,4758450,2154,4
0,1199.05,4441,2133613,2591,-16473.72,1018,171999.56,-16179,1514.81,5528,3528882.25,-352,1471.53,5017,1663842.25,539,-2906.71,13827,23190138,-3276,1171.03,2979,677265.81,-499,4
0,213.72,7388,4466185.5,-1837,-16012.16,3859,1966589.75,-15537,2978.7,9932,8798162,4436,-1280.77,12844,18132550,3768,-159.17,12603,10504925,461,-1329.54,8391,7264195,64,4
0,4498.05,4998,2095824.12,4644,-14846.22,5387,3406936,-15878,-5482.95,8076,5352285,-2976,513.5,23271,63260632,898,-843.2,20447,33867760,-4720,830.11,8390,4790336,-1980,4
0,4587.2,7976,8451094,2033,-15000.76,6183,3364461.5,-15539,811.44,6061,4657725,684,-3109.67,18254,30647898,6946,4527.58,20467,35058480,-4785,-1438.64,5382,4208822.5,1311,4
0,6729.46,9109,10445268,9794,-15129.28,5754,3248081,-11569,-1489.91,3532,1123351,-257,1322.39,12931,15486337,610,-747.47,17345,34384568,1896,1234.75,10288,10034828,1898,4
0,2504.01,2579,767044.93,3425,-16657.83,1346,275438.68,-15851,332.68,2009,344251.4,1028,362.31,6710,2782543.25,-3241,-2558.15,14624,11981622,6786,1562.94,6988,4283351.5,57,4
0,3020.4,3958,1968190.87,2915,-16486.2,2784,680582.62,-16755,2373.45,4757,1833805.62,704,172.37,5866,3602505.25,-1494,-3514.26,10021,7560898,-3863,498.4,5930,2801440.75,1010,4
0,4379.39,8050,6001329.5,1969,-15309.6,5761,2910010.5,-16214,-2559.39,9799,8471194,835,-1806.95,5452,3175456,-1401,-4453.27,10249,9282051,1003,-1538.49,5336,2264763.5,396,4
0,6213.97,5230,2624428.25,8562,-13787.91,4804,2313711.25,-10816,-7256.67,4882,2073718.87,-9373,62.6,3091,695145.12,353,2375.77,11259,8351310,-4727,2119.79,4446,1218894.75,-1143,4
0,2344.82,3179,1080205.25,3414,-16413.4,1285,284631.78,-15454,-1736.09,5171,1540249.12,-5043,-836.93,6366,3546568,1472,7340.56,3789,1681837.62,5762,628.78,7018,3794858.5,3742,4
0,2071.24,3813,1209695.62,2629,-16523.37,745,144025.59,-16643,-1231.44,2174,383464.25,73,-828.74,3899,807927.93,-3296,3283.23,6587,2164382.5,7472,750.34,4295,1756714.75,-255,4
0,995.88,3036,749125.5,183,-16752.47,739,162205.78,-16220,-1095.41,2246,477706.75,-1882,405.99,6632,3673706.5,-821,-1315.3,14526,27328048,3876,313.43,4868,1858453,-1213,4
0,1759.7,2272,239815.68,834,-16699.83,1071,181190.56,-16628,-888.59,6629,5248223,-1966,1293.54,7209,5507229.5,905,-9476.11,19955,29280990,-6053,-471.83,6289,4106345.25,2847,4
0,1726.57,1806,243543,2082,-16568.12,1075,162202.65,-16080,-998.29,2522,682717.93,-415,362.95,2202,393141.43,1648,-1629.4,26133,84980776,-8856,167.84,3437,372312.12,444,4
0,1028.71,997,69666,863,-17085.98,1071,187135.21,-16665,-1317.85,2919,845547.62,-1855,-2211.92,10293,10456564,1440,13045.63,13105,21606910,12427,-407.28,10890,9164535,-2951,4
0,950.83,1196,80780.8,232,-17081.28,905,163718.37,-17001,-154.08,3101,892566.93,-1085,-906.66,7552,5662306,-1709,-2471.85,14143,18364734,5956,-434.35,8429,8662264,-3655,4
0,3240.52,4775,2951431.75,1032,-16326,2258,691117.43,-16172,839.26,3300,784806.37,1206,605.73,6029,2516163.25,1140,-6406.7,5360,1896425.62,-4767,73.95,10105,6834080,-1779,4
0,5771.61,5644,3628352.75,3680,-11962.48,11733,20692934,-15715,-9681.21,12742,17112006,-1315,-8391.31,21660,47259464,1135,349.17,23348,50370048,-9285,2892.62,8324,8940630,326,4
0,8193.85,1023,123860.14,8022,-6280.81,1626,616414.43,-4733,-14038.16,674,398435.12,-13797,-985.47,1740,1245699.25,-1737,247.52,1805,1162417.25,1580,1269.47,3290,1499498.87,3396,4
0,7940.74,1454,133687.21,8146,-6218.34,287,31886.58,-6153,-14256.98,395,101948.29,-13764,-452.77,188,27481.62,-484,-368.67,1334,75917.01,-242,149.97,634,52500.84,122,4
0,4509.95,4642,1996859.5,6566,-6249.17,8407,3656566.5,-5801,-15236.34,4614,2209407.25,-14303,1913.62,19846,32372864,-730,-1749.13,12013,8301255,-1944,-3199.24,12445,16389891,-196,4
0,5396.38,4111,1565024.75,2840,-15441.32,4009,1793048.62,-13382,-4626.71,14198,14807053,-12904,3454.05,21531,33098196,18092,1832.62,11032,10907736,-3618,-287.57,17281,37380392,-7515,4
0,1932.27,2608,738050.56,2476,-17118.75,4412,1674912.75,-16659,2529.49,2579,803754.75,1517,-815.28,17690,22683642,660,1336.19,20332,30957804,-4784,-826.33,10386,8292815.5,4649,4
0,1413.15,3297,479004.31,868,-17879.96,3002,719703.12,-17894,1585.11,3125,815516.06,1545,1345.79,15149,19891340,8039,-388.52,12078,12423496,-6145,657.59,17034,26153482,2996,4
0,775.52,2824,682274.37,-664,-17555.8,1114,207595.54,-17698,1165.36,3127,940772.56,805,-493.46,14275,21605048,-1537,211.43,23715,52204640,751,1144.71,13998,16365192,-7078,4
0,1490.01,3576,1828399.5,-194,-17042.38,965,220913.21,-16540,680.91,3953,829550.06,2424,-665.37,13607,19168086,1244,-2037.31,21171,44272024,-4281,-732.65,9409,7150436,1643,4
0,2140,1600,179650.2,2724,-16519.39,907,177436.43,-16325,-1621.62,2418,745043.68,-1708,716.09,4481,1782921.62,-1505,-8353.43,21355,25017932,-11548,514.41,2648,602603.37,1119,4
0,1977.04,3079,861095.18,3032,-17111.37,1101,186174.06,-16672,-2445.05,3379,821910.62,-959,-1115.14,15130,17162586,1210,9915.99,16734,15818021,10563,-591.81,10234,9839395,595,4
0,-590.68,5697,2924140.75,782,-16742.39,1864,327256.68,-16569,-565.3,3446,1381041.5,-1564,-386.28,9267,5172822,-4851,8901.38,11371,9744355,11845,1711.86,7273,4097241,-1391,4
0,-3661.21,5186,2631611,-3559,-15767.69,1509,267188,-15395,3472.07,7167,4580462,242,155.37,8810,4708573.5,-1804,-1631.03,5396,2777923,205,25.48,4559,1455260.5,2856,4
0,-967.88,2965,692801.62,-573,-16542.48,2600,627713.25,-15835,4282.1,4753,2246901,6125,-807.01,5416,2788512.75,-3108,-4861.84,14839,16837064,1431,709.59,7052,3364051.75,976,4
0,3638.04,5742,2013124,495,-16998.17,2786,663025.56,-15965,1580.68,7553,4274991.5,2954,-440.7,6420,3408195,-1585,-4994.58,9239,7395532,-6153,-324.87,8712,5707894.5,928,4
