,accX,accY,accZ,gyroX,gyroY,gyroZ
423,5458,-15854,-1680,-1316,-3417,566
424,5246,-15903,-1462,-1490,-2927,424
425,5061,-15942,-1273,-1587,-2415,295
426,4888,-15975,-1146,-1636,-1951,195
427,4705,-16009,-1116,-1666,-1685,103
428,4570,-16038,-1249,-1713,-1848,-25
429,4538,-16074,-1572,-1850,-2666,-246
430,4643,-16097,-2178,-2136,-4275,-578
431,4898,-16089,-3118,-2614,-6715,-1059
432,5414,-16115,-4319,-3346,-9320,-1698
433,6041,-16110,-5628,-4235,-11665,-2443
434,6656,-16027,-7001,-5316,-13775,-3213
435,7033,-15979,-8371,-6945,-15674,-3939
436,7118,-15949,-9724,-9016,-17153,-4514
437,6864,-15913,-11156,-11271,-18232,-4810
438,6347,-15930,-12470,-13421,-19053,-4750
439,5685,-15999,-13598,-15356,-19533,-4264
440,4896,-16084,-14540,-17097,-19601,-3390
441,4058,-16162,-15238,-18664,-19309,-2228
442,3179,-16172,-15683,-20074,-18743,-874
443,2259,-16083,-15928,-21343,-17927,615
444,1450,-15881,-16010,-22486,-16804,2285
445,591,-15760,-16207,-23514,-15265,4103
446,2372,-16436,-12602,-23981,-12437,5280
447,3327,-16631,-10396,-23041,-8936,5335
448,3521,-15984,-10588,-21462,-7402,5368
449,3683,-14799,-10686,-20106,-6889,5290
450,3866,-13607,-10662,-19032,-6151,5161
451,3232,-12427,-10817,-17824,-5049,4793
452,2757,-11202,-11023,-16525,-4497,4521
453,2650,-10047,-11266,-15180,-4474,4350
454,2559,-9038,-11596,-13868,-4363,4096
455,2414,-8139,-12018,-12656,-4099,3781
456,2209,-7279,-12464,-11475,-3954,3421
457,2022,-6464,-12850,-10352,-3906,3078
458,1869,-5676,-13217,-9305,-3733,2799
459,1727,-4939,-13568,-8356,-3417,2580
460,1610,-4266,-13884,-7503,-3072,2389
461,1518,-3654,-14175,-6748,-2709,2204
462,1451,-3115,-14409,-6090,-2302,2019
463,1399,-2654,-14626,-5502,-1870,1832
464,1355,-2272,-14848,-4961,-1485,1648
465,1344,-1944,-15031,-4451,-1199,1465
466,1387,-1661,-15135,-3963,-984,1262
467,1512,-1427,-15134,-3498,-768,1045
468,1716,-1269,-14984,-3053,-433,818
469,1945,-1161,-14717,-2558,146,567
470,2266,-1088,-14365,-2028,997,343
471,2717,-1186,-13869,-1551,2240,236
472,3230,-1466,-13325,-964,4077,256
473,3642,-1862,-12933,-46,6570,356
474,3941,-2305,-12717,1214,9190,512
475,4130,-2775,-12610,2692,11548,853
476,4328,-3247,-12500,4266,13670,1520
477,4559,-3722,-12367,5879,15579,2578
478,4864,-4194,-12221,7476,17298,4025
479,5264,-4658,-12025,8975,18845,5814
480,5614,-5115,-11680,10246,20237,7800
481,5884,-5624,-11180,11189,21490,9879
482,6152,-6303,-10608,11720,22618,12101
483,6376,-7200,-9977,11881,23026,14167
484,6501,-8277,-9347,11778,22480,16027
485,6551,-9513,-8768,11465,21000,17701
486,6653,-10938,-8216,10957,18644,19208
487,6938,-12491,-7693,10313,15609,20564
488,7351,-13977,-7230,9722,12285,21784
489,7845,-15186,-6854,9241,9159,22882
490,8329,-16055,-6640,8755,6448,23778
491,8783,-16692,-6340,8196,4062,23773
492,9142,-17044,-6062,7746,2255,23007
493,9393,-17124,-5853,7401,1221,21593
494,9442,-17062,-5655,6987,927,19695
495,9291,-16962,-5449,6419,1062,17563
496,9014,-16881,-5239,5712,1286,15392
497,8671,-16801,-5021,4956,1372,13261
498,8283,-16733,-4811,4217,1206,11208
499,7909,-16681,-4599,3533,686,9305
500,7629,-16607,-4373,2933,-162,7614
501,7419,-16500,-4142,2415,-1167,6124
502,7258,-16362,-3911,1963,-2187,4836
503,7130,-16213,-3694,1562,-3125,3744
504,7035,-16069,-3493,1204,-3880,2844
505,6974,-15953,-3291,879,-4367,2142
506,6910,-15904,-3073,565,-4531,1661
507,6836,-15922,-2829,278,-4353,1385
508,6719,-15968,-2572,60,-3839,1244
509,6508,-16006,-2275,-86,-3011,1146
510,6168,-16050,-1967,-190,-1990,1044
511,5793,-16096,-1658,-271,-994,918
512,5384,-16138,-1373,-346,-132,772
513,4950,-16162,-1172,-408,506,624
514,4564,-16170,-1064,-475,772,487
515,4315,-16172,-972,-563,669,373
516,4133,-16158,-922,-641,406,274
517,4010,-16129,-903,-695,84,170
518,3964,-16108,-922,-732,-251,64
519,3973,-16079,-947,-736,-544,-24
520,4007,-16044,-990,-708,-733,-91
521,4043,-16013,-1068,-675,-846,-139
522,4078,-15993,-1197,-665,-1008,-176
523,4142,-15989,-1385,-707,-1386,-226
524,4257,-15998,-1623,-835,-2094,-335
525,4460,-16027,-1912,-1083,-3154,-536
526,4735,-16052,-2257,-1455,-4511,-814
527,5083,-16070,-2798,-1923,-6090,-1220
528,5495,-16087,-3511,-2509,-7916,-1774
529,5860,-16106,-4440,-3219,-9895,-2473
530,6235,-16052,-5611,-4082,-12011,-3310
