,accX,accY,accZ,gyroX,gyroY,gyroZ
611,2003,-5705,-11402,-15415,-7607,2807
612,1621,-4975,-11598,-13910,-7999,2452
613,1174,-4202,-12014,-12340,-8413,2119
614,760,-3419,-12479,-10901,-8742,1880
615,361,-2654,-12890,-9616,-8917,1707
616,-4,-1914,-13253,-8461,-8877,1536
617,-341,-1225,-13588,-7432,-8600,1372
618,-607,-578,-13856,-6523,-8068,1205
619,-837,-8,-14073,-5769,-7159,1069
620,-1005,460,-14284,-5131,-6141,957
621,-1195,873,-14520,-4541,-5171,812
622,-1361,1254,-14746,-4023,-4334,663
623,-1504,1604,-14944,-3584,-3644,515
624,-1684,1916,-15126,-3179,-3109,345
625,-1904,2176,-15328,-2810,-2705,174
626,-2119,2428,-15492,-2500,-2398,23
627,-2329,2667,-15611,-2247,-2138,-111
628,-2494,2868,-15690,-2056,-1895,-205
629,-2610,3018,-15725,-1906,-1623,-260
630,-2690,3102,-15726,-1775,-1277,-294
631,-2683,3113,-15665,-1643,-870,-301
632,-2631,3067,-15572,-1485,-403,-290
633,-2583,3020,-15541,-1294,80,-266
634,-2573,2987,-15550,-1069,491,-260
635,-2608,2938,-15610,-826,801,-265
636,-2617,2887,-15675,-577,1021,-280
637,-2522,2832,-15660,-347,1229,-300
638,-2377,2771,-15630,-132,1560,-316
639,-2065,2701,-15576,72,2065,-313
640,-1732,2570,-15597,257,2811,-301
641,-1329,2509,-15575,481,3852,-341
642,-944,2428,-15485,762,5191,-411
643,-511,2265,-15269,1088,6714,-480
644,-42,1989,-15046,1527,8319,-586
645,417,1633,-14860,2185,10025,-783
646,814,1222,-14691,3049,11895,-1025
647,1191,769,-14446,4102,13978,-1209
648,1567,323,-14108,5364,15857,-1289
649,1938,-97,-13713,6826,17548,-1204
650,2283,-530,-13513,8427,19070,-909
651,2704,-1050,-13356,10021,20440,-292
652,3225,-1583,-13059,11580,21672,695
653,3796,-2017,-12604,13089,22782,1984
654,4375,-2380,-12062,14420,23780,3479
655,4973,-2794,-11450,15379,24679,5189
656,5549,-3293,-10715,15901,25488,7129
657,6077,-3861,-9973,15970,26216,9219
658,6488,-4498,-9098,15363,26871,11445
659,6494,-5565,-8181,14193,27224,13431
660,6638,-6882,-7153,12756,25832,15271
661,7199,-8230,-6132,11379,23212,17020
662,7875,-9591,-5147,10111,20359,18595
663,8350,-10846,-4321,9011,17952,20012
664,8176,-11946,-3747,7913,15409,21288
665,8143,-13183,-3183,6572,11085,22054
666,9053,-14509,-2978,5500,6700,22479
667,10390,-15454,-2774,5153,2804,22439
668,11225,-15990,-2627,5187,1716,21702
669,11464,-16325,-2512,5225,2503,20568
670,11320,-16461,-2418,5144,3998,19338
671,10889,-16524,-2316,4841,5589,17953
672,10306,-16585,-2203,4318,6917,16347
673,9658,-16635,-2032,3643,7741,14585
674,9051,-16635,-1726,2876,7930,12771
675,8438,-16545,-1486,2098,7468,10944
676,7826,-16365,-1325,1348,6332,9181
677,7262,-16161,-1240,655,4603,7567
678,6833,-15992,-1268,37,2468,6147
679,6559,-15889,-1336,-547,202,4930
680,6347,-15804,-1414,-1103,-1858,3901
681,6138,-15688,-1503,-1625,-3494,3067
682,5962,-15603,-1603,-2145,-4625,2457
683,5781,-15565,-1654,-2652,-5209,2108
684,5496,-15567,-1712,-3092,-5141,1959
685,5107,-15620,-1773,-3424,-4610,1965
686,4708,-15744,-1861,-3601,-3893,2101
687,4324,-15906,-2017,-3625,-3154,2318
688,3951,-15990,-2223,-3540,-2515,2553
689,3651,-15966,-2431,-3417,-2114,2727
690,3483,-15875,-2574,-3333,-2020,2791
691,3427,-15781,-2632,-3332,-2220,2736
692,3495,-15721,-2666,-3404,-2710,2583
693,3678,-15688,-2733,-3494,-3377,2372
694,3893,-15666,-2866,-3562,-4024,2121
695,4100,-15655,-3075,-3585,-4517,1844
696,4254,-15656,-3391,-3557,-4738,1555
697,4291,-15644,-3782,-3485,-4668,1241
698,4280,-15676,-4142,-3406,-4402,921
699,4325,-15751,-4531,-3343,-4052,582
700,4392,-15851,-5044,-3402,-3796,140
701,4471,-15995,-5744,-3701,-3893,-448
702,4660,-16182,-6507,-4304,-4500,-1138
703,4884,-16348,-7269,-5176,-5507,-1943
704,5080,-16458,-8161,-6285,-6755,-2919
705,5209,-16518,-9153,-7630,-8298,-4012
706,5263,-16486,-10185,-9168,-10140,-5084
707,5204,-16282,-11420,-10766,-12227,-6067
708,5163,-15967,-12758,-12401,-14281,-6876
709,5030,-15633,-14036,-14087,-16130,-7352
710,4542,-15291,-15361,-15870,-17793,-7357
711,3844,-15070,-16473,-17560,-19291,-6863
712,3230,-14959,-17212,-19081,-20638,-5941
713,2546,-14820,-17663,-20449,-21442,-4760
714,1840,-14633,-17715,-21681,-21467,-3377
715,1212,-14350,-17478,-22790,-20601,-1815
716,574,-14006,-17092,-23787,-18859,-210
717,-162,-13629,-16704,-24685,-16468,1319
718,-967,-13248,-16378,-25494,-13853,2736
719,-1587,-12865,-15942,-26113,-11425,4043
720,1117,-13737,-12633,-25530,-8676,4839
721,1160,-13448,-11014,-23744,-4531,4907
722,476,-12747,-11300,-22755,-1364,4466
723,314,-11434,-11891,-21136,-469,3794
724,1189,-10035,-11483,-19502,-759,3582
725,996,-8761,-11334,-17946,-322,2981
726,715,-7576,-11514,-16501,210,2357
727,630,-6584,-11752,-15048,-196,1847
728,645,-5683,-11902,-13603,-1469,1321
729,719,-4805,-12052,-12163,-2776,841
730,693,-3961,-12273,-10784,-3767,399
731,560,-3208,-12556,-9460,-4491,71
732,411,-2577,-12873,-8194,-5040,-168
733,342,-2038,-13220,-7003,-5410,-339
734,348,-1545,-13544,-5918,-5531,-463
735,421,-1034,-13823,-4960,-5160,-569
736,505,-608,-14008,-4160,-4300,-653
737,646,-257,-14163,-3401,-3179,-748
738,781,-31,-14445,-2641,-1889,-866
739,898,67,-14768,-1875,-498,-989
740,1018,55,-15097,-1085,1016,-1088
741,1176,-52,-15221,-281,2652,-1168
742,1382,-274,-15142,513,4409,-1218
743,1608,-545,-14930,1393,6250,-1235
744,1870,-841,-14586,2424,8120,-1217
745,2208,-1097,-14101,3644,9977,-1108
746,2622,-1365,-13548,5092,11877,-934
747,3049,-1612,-13120,6863,13949,-712
748,3430,-1828,-12973,8873,15831,-350
749,3856,-2053,-12849,10883,17525,308
750,4352,-2218,-12642,12832,19049,1306
751,4923,-2281,-12666,14701,20421,2574
752,5904,-2529,-12866,16109,21655,4184
753,7106,-3201,-12757,16735,22767,6264
754,8220,-3889,-12382,17019,23767,8514
755,8902,-4352,-11802,17059,24667,10485
756,9171,-4741,-11003,16585,25477,12037
757,9347,-5320,-10001,15367,26206,13423
758,9401,-6433,-8885,13626,26589,14539
759,9466,-7629,-7672,11868,25476,15395
760,9541,-8714,-6567,10262,23425,16045
761,9519,-9686,-5570,8783,20945,16517
762,9355,-10529,-4671,7452,18313,16804
763,9166,-11307,-3856,6268,15589,16931
764,9057,-12027,-3178,5263,12888,16977
765,8959,-12668,-2656,4452,10445,16937
766,8741,-13233,-2290,3758,8366,16797
767,8440,-13723,-2055,3063,6433,16499
768,8141,-14231,-1862,2315,4193,15977
769,8035,-14708,-1704,1646,1635,15372
770,8097,-15096,-1607,1134,-726,14716
771,8158,-15423,-1557,761,-2417,13945
772,8143,-15656,-1544,533,-3330,13063
773,8025,-15792,-1526,424,-3589,12097
774,7789,-15841,-1460,388,-3385,11089
775,7440,-15848,-1361,376,-2917,10080
776,7049,-15854,-1221,363,-2407,9105
777,6636,-15860,-1093,360,-1991,8194
778,6297,-15867,-974,380,-1731,7382
779,5996,-15889,-868,411,-1553,6643
780,5676,-15893,-759,464,-1355,5985
781,5304,-15873,-675,512,-1128,5391
782,4962,-15866,-554,498,-975,4894
783,4714,-15877,-428,452,-875,4499
784,4492,-15904,-307,403,-678,4169
785,4235,-15960,-177,346,-395,3887
786,3960,-16013,-39,302,-151,3627
787,3718,-16051,95,258,-43,3376
788,3527,-16085,227,188,-104,3118
789,3382,-16102,340,92,-327,2838
790,3304,-16108,418,-23,-686,2534
791,3280,-16120,471,-147,-1093,2212
792,3289,-16144,492,-260,-1452,1885
793,3323,-16190,481,-344,-1707,1570
794,3337,-16238,425,-385,-1843,1273
795,3322,-16287,316,-400,-1923,991
796,3314,-16305,158,-408,-2037,703
797,3424,-16295,-53,-460,-2291,379
798,3595,-16300,-436,-861,-3395,-255
799,3749,-16304,-780,-1222,-4388,-826
800,4241,-16424,-1387,-2114,-6389,-1862
801,4684,-16531,-1932,-2917,-8190,-2794
802,5264,-16749,-2987,-4595,-10648,-4087
803,5786,-16945,-3937,-6105,-12860,-5250
804,6354,-16958,-5343,-8267,-14851,-6223
805,6866,-16970,-6609,-10213,-16642,-7098
806,7040,-16802,-8187,-12468,-18255,-7674
807,7196,-16651,-9607,-14498,-19706,-8193
808,6784,-16352,-10904,-16325,-21012,-8021
809,6414,-16082,-12071,-17969,-22188,-7867
810,5730,-15703,-12916,-19449,-23245,-6697
811,5115,-15362,-13676,-20781,-24198,-5644
812,4626,-14813,-13821,-21863,-24064,-3843
813,3945,-14201,-13931,-22609,-22919,-2048
814,3016,-13635,-14080,-23135,-21051,-311
815,2271,-13176,-14025,-23554,-18870,1396
816,1753,-12705,-13964,-23859,-16552,3039
817,980,-12226,-14218,-24014,-14263,4388
818,2946,-13039,-10140,-23984,-12314,5419
819,2899,-13006,-9500,-22827,-9208,6205
820,2428,-12842,-9345,-21717,-7233,6045
821,2065,-11991,-10062,-20154,-6160,5555
822,1739,-11224,-10707,-18747,-5196,5113
823,1066,-10029,-10611,-17377,-4840,4651
824,460,-8953,-10525,-16145,-4521,4235
825,355,-7778,-10727,-14656,-5105,3926
826,260,-6721,-10909,-13316,-5631,3648
827,27,-5819,-11430,-11912,-6170,3204
828,-181,-5008,-11898,-10648,-6654,2805
829,-514,-4235,-12338,-9541,-6561,2541
830,-738,-3534,-12695,-8555,-6180,2358
831,-819,-2852,-12979,-7641,-5436,2201
832,-835,-2236,-13209,-6820,-4309,2059
833,-704,-1706,-13384,-6026,-3006,1892
834,-393,-1278,-13494,-5237,-1569,1680
835,-16,-996,-13686,-4417,-12,1416
836,385,-868,-13902,-3501,1712,1056
837,773,-897,-14063,-2549,3720,630
838,1128,-1027,-14108,-1543,6115,183
839,1389,-1233,-14121,-432,8780,-270
840,1533,-1485,-14199,798,11179,-643
841,1681,-1773,-14242,2067,13337,-787
842,1888,-2043,-14210,3383,15280,-674
843,2172,-2235,-14116,4785,17029,-374
844,2491,-2340,-13905,6239,18585,103
845,2781,-2346,-13550,7715,19917,770
846,3051,-2285,-13067,9158,21172,1647
847,3340,-2273,-12630,10480,22328,2796
848,3768,-2449,-12164,11570,23172,4290
849,4287,-2749,-11597,12504,23678,6073
850,4856,-3088,-11172,13368,24044,7940
851,5639,-3654,-11002,13911,24204,9891
852,6493,-4625,-10696,13921,23794,11949
853,7257,-5651,-10353,13744,22784,13766
854,7917,-6585,-9963,13495,21189,15161
855,8442,-7484,-9525,13206,19287,16228
856,8826,-8397,-9005,12895,17509,17149
857,9048,-9335,-8407,12587,16128,17977
858,9066,-10253,-7840,12291,15146,18687
859,8870,-11159,-7319,11997,14211,19187
860,8599,-12028,-6844,11650,13142,19508
861,8236,-12804,-6536,11129,11774,19650
862,7979,-13750,-6150,10223,9501,19466
863,8099,-14715,-5791,9326,6346,19161
864,8536,-15462,-5546,8663,3417,18761
865,8899,-15957,-5337,8177,1593,18068
866,9043,-16232,-5107,7746,907,17077
867,8921,-16349,-4842,7298,1058,15847
868,8539,-16366,-4508,6806,1657,14453
869,7999,-16325,-4133,6279,2323,12974
870,7395,-16250,-3770,5741,2784,11499
871,6848,-16182,-3449,5196,2877,10117
872,6423,-16161,-3138,4653,2567,8911
873,6074,-16168,-2842,4153,2050,7902
874,5754,-16196,-2584,3708,1493,7048
875,5474,-16211,-2354,3309,969,6284
876,5224,-16203,-2148,2932,548,5594
877,4978,-16197,-1963,2548,240,4992
878,4740,-16192,-1796,2170,0,4457
879,4530,-16182,-1632,1812,-198,3972
880,4351,-16170,-1479,1477,-342,3527
881,4165,-16158,-1359,1155,-459,3098
882,3978,-16149,-1279,832,-647,2671
883,3848,-16147,-1297,478,-1008,2253
884,3793,-16155,-1394,54,-1644,1822
885,3790,-16167,-1478,-463,-2583,1344
886,3839,-16192,-1567,-1061,-3705,825
887,3978,-16242,-1717,-1686,-4832,288
888,4155,-16321,-1896,-2296,-5831,-221
889,4276,-16356,-2115,-2821,-6590,-716
890,4311,-16350,-2396,-3326,-7206,-1259
891,4419,-16385,-2733,-3936,-7921,-1862
892,4588,-16434,-3214,-4664,-8813,-2467
893,4714,-16447,-3800,-5517,-9894,-3084
894,4794,-16466,-4521,-6574,-11201,-3706
895,4819,-16509,-5443,-7858,-12775,-4281
896,4785,-16568,-6453,-9348,-14605,-4786
897,4775,-16627,-7473,-10986,-16421,-5153
898,4782,-16612,-8496,-12606,-18056,-5313
899,4657,-16479,-9555,-14085,-19527,-5314
900,4398,-16279,-10373,-15427,-20851,-5120
901,4144,-15969,-11099,-16646,-21733,-4596
902,3796,-15577,-11762,-17749,-21864,-3841
903,3337,-15151,-12284,-18750,-21382,-2978
904,2904,-14645,-12648,-19597,-20462,-2065
905,2470,-14045,-12948,-20244,-19210,-1182
906,1848,-13419,-13368,-20725,-17766,-345
907,1124,-12907,-13746,-21168,-16373,517
908,561,-12430,-13856,-21515,-15094,1442
909,74,-11848,-13903,-21601,-13760,2340
910,-650,-11306,-14150,-21530,-12351,3223
911,-1781,-10941,-14621,-21453,-11090,4203
912,-2635,-10581,-14943,-21375,-10253,5415
913,-2985,-9964,-15221,-21246,-9721,6861
914,177,-10017,-11225,-21159,-9197,8197
915,959,-10033,-10375,-20402,-6888,9162
916,1008,-9771,-10474,-19509,-5255,9157
917,1395,-8657,-10940,-17996,-4896,8368
918,1667,-7565,-10920,-16699,-4957,7485
919,1194,-6743,-10536,-15648,-4469,6567
920,636,-5629,-10532,-14235,-3960,5662
921,155,-4812,-10628,-12852,-4022,4968
922,-185,-4170,-10840,-11438,-4323,4447
923,-499,-3529,-11218,-10040,-4526,3982
924,-869,-2862,-11761,-8696,-4675,3541
925,-1184,-2240,-12236,-7472,-4857,3147
926,-1363,-1607,-12609,-6365,-4998,2776
927,-1574,-979,-12988,-5395,-4847,2434
928,-1711,-466,-13312,-4577,-4572,2150
929,-1764,-34,-13602,-3858,-4184,1870
930,-1803,311,-13863,-3229,-3702,1590
931,-2027,568,-14222,-2670,-3160,1310
932,-2292,738,-14568,-2187,-2703,1072
933,-2466,844,-14841,-1792,-2339,912
934,-2517,910,-15004,-1455,-1983,800
935,-2428,940,-15074,-1140,-1521,716
936,-2219,833,-15068,-863,-848,711
937,-1770,726,-14918,-527,187,729
938,-1266,525,-14670,-47,1798,605
939,-774,281,-14342,632,4108,353
940,-261,-48,-13930,1505,6974,51
941,211,-415,-13650,2633,9553,-233
942,647,-872,-13503,3960,11875,-410
943,1141,-1374,-13359,5491,13964,-453
944,1681,-1790,-13140,7254,15844,-352
945,2211,-2103,-12943,9151,17537,-95
946,2658,-2375,-13033,10998,19060,402
947,2989,-2667,-13135,12506,20430,1266
948,3374,-3059,-12948,13446,21664,2585
949,4065,-3581,-12712,13949,22059,4215
950,5083,-4126,-12348,14354,21245,5806
951,6107,-4597,-12070,14862,19844,7290
952,7145,-5269,-11820,15334,18480,8768
953,8089,-6072,-11496,15688,17625,10317
954,8774,-6822,-11066,15966,17525,11749
955,9106,-7534,-10588,16101,18156,12950
956,9187,-8216,-10084,16010,19170,13981
957,9027,-9045,-9586,15582,19690,14757
958,8759,-9960,-9033,14915,19152,15363
959,8616,-10872,-8477,14102,17574,15875
960,8574,-11744,-7936,13198,15434,16250
961,8582,-12545,-7398,12264,13173,16489
962,8690,-13296,-6880,11374,11118,16590
963,8779,-13920,-6423,10603,9600,16546
964,8661,-14376,-5954,9875,8570,16287
965,8461,-14751,-5442,9104,7667,15755
966,8188,-15048,-4948,8352,6719,15092
967,7945,-15259,-4494,7645,5678,14357
968,7769,-15449,-4074,6945,4598,13577
969,7597,-15612,-3659,6292,3656,12769
970,7396,-15750,-3287,5737,3012,11917
971,7185,-15869,-2964,5273,2684,11077
972,6908,-15968,-2662,4878,2637,10247
973,6537,-16021,-2382,4545,2777,9393
974,6122,-16041,-2108,4214,2940,8518
975,5690,-16049,-1829,3865,3014,7663
976,5294,-16039,-1552,3511,2970,6863
977,4944,-16024,-1278,3150,2829,6119
978,4628,-16007,-1026,2802,2661,5441
979,4364,-16001,-811,2474,2492,4855
980,4173,-15998,-616,2169,2326,4357
981,4015,-15991,-479,1879,2174,3915
982,3886,-16000,-383,1583,1991,3494
983,3793,-16034,-334,1265,1735,3057
984,3777,-16088,-352,919,1368,2569
985,3805,-16148,-500,509,808,1987
986,3855,-16213,-693,-23,-126,1267
987,3953,-16303,-914,-721,-1545,392
988,4186,-16431,-1210,-1590,-3354,-594
989,4590,-16613,-1636,-2626,-5394,-1617
990,5048,-16846,-2201,-3796,-7481,-2658
991,5414,-17097,-2864,-5100,-9544,-3732
992,5696,-17320,-3635,-6587,-11638,-4817
993,6018,-17512,-4519,-8296,-13751,-5863
994,6374,-17606,-5491,-10141,-15652,-6799
995,6637,-17595,-6506,-12016,-17364,-7591
996,6700,-17452,-7562,-13853,-18904,-8205
997,6604,-17189,-8589,-15646,-20170,-8656
998,6440,-16808,-9535,-17348,-21216,-8939
999,6115,-16332,-10508,-18890,-22079,-9004
1000,5654,-15815,-11306,-20277,-22820,-8789
1001,5160,-15288,-11953,-21526,-23419,-8246
1002,4635,-14733,-12473,-22650,-23808,-7399
1003,4027,-14127,-12915,-23489,-23875,-6324
1004,3388,-13525,-13144,-24061,-23564,-5071
1005,2709,-12925,-13388,-24354,-22724,-3620
1006,1882,-12397,-13644,-24449,-21463,-2036
1007,1216,-11837,-13725,-24445,-20059,-261
1008,466,-11118,-14043,-24223,-18552,1541
1009,238,-10531,-13768,-23930,-17096,3296
1010,2216,-10501,-12137,-22721,-14729,4504
1011,2106,-10279,-11098,-21432,-10869,4950
1012,1498,-9304,-11447,-20355,-8271,5334
1013,1671,-8020,-11790,-18868,-7323,5380
1014,2068,-7114,-11511,-17560,-6949,5326
1015,1602,-5999,-11434,-16100,-5935,4862
1016,1076,-5003,-11530,-14727,-5304,4522
1017,850,-4203,-11712,-13344,-5416,4261
1018,709,-3523,-12028,-11964,-5812,3949
1019,615,-2878,-12405,-10661,-6164,3604
1020,469,-2283,-12746,-9463,-6372,3233
1021,252,-1723,-13055,-8353,-6404,2848
1022,27,-1188,-13393,-7335,-6288,2489
1023,-204,-710,-13762,-6414,-6033,2147
1024,-385,-277,-14095,-5612,-5655,1808
1025,-523,138,-14405,-4945,-5074,1461
1026,-594,462,-14621,-4438,-4330,1136
1027,-514,734,-14712,-4011,-3525,811
1028,-349,941,-14729,-3636,-2515,473
1029,-121,1062,-14715,-3238,-1366,96
1030,77,1110,-14738,-2769,-130,-336
1031,136,1073,-14866,-2224,1108,-816
1032,179,984,-15000,-1607,2246,-1293
1033,208,806,-14984,-959,3318,-1724
1034,427,577,-14759,-228,4412,-2117
1035,767,294,-14422,653,5615,-2501
1036,1059,-8,-14097,1739,7018,-2950
1037,1254,-271,-13749,3020,8603,-3411
1038,1448,-518,-13371,4475,10258,-3774
1039,1633,-773,-13166,6114,11872,-3918
1040,1729,-1062,-13216,7873,13351,-3803
1041,1800,-1380,-13314,9647,14609,-3427
1042,2077,-1721,-13288,11352,15606,-2756
1043,2546,-2059,-13347,12999,16408,-1822
1044,3023,-2420,-13438,14543,17120,-748
1045,3552,-2866,-13402,15829,17927,469
1046,4298,-3458,-13431,16829,18896,1886
1047,5183,-4229,-13492,17621,20000,3479
1048,5991,-5028,-13480,18226,21277,5149
1049,6641,-5844,-13243,18498,22426,6743
1050,7131,-6599,-12765,18428,23460,8165
1051,7558,-7327,-12109,17997,24391,9422
1052,7953,-8119,-11350,17226,25228,10547
1053,8190,-9012,-10513,16207,25853,11566
1054,8335,-9835,-9604,15113,25725,12524
1055,8465,-10629,-8690,13987,25047,13351
1056,8553,-11375,-7790,12833,24084,13978
1057,8464,-12104,-6926,11642,22894,14430
1058,8347,-12767,-6077,10446,21257,14735
1059,8279,-13381,-5257,9260,19228,14906
1060,8118,-13922,-4497,8095,16849,14865
1061,7923,-14380,-3859,6924,13892,14549
1062,7847,-14778,-3244,5811,10442,14002
1063,8028,-15115,-2731,4875,7095,13299
1064,8274,-15392,-2311,4185,4545,12469
1065,8330,-15570,-1980,3727,3032,11566
1066,8195,-15683,-1718,3412,2292,10654
1067,7910,-15741,-1513,3161,2008,9767
1068,7514,-15772,-1357,2903,1944,8900
1069,7071,-15800,-1231,2597,1919,8055
1070,6662,-15841,-1116,2250,1861,7246
1071,6304,-15885,-1028,1900,1818,6486
1072,5964,-15925,-949,1571,1830,5777
1073,5617,-15943,-878,1291,1897,5130
1074,5254,-15938,-811,1059,1972,4546
1075,4916,-15899,-708,859,1964,4042
1076,4643,-15879,-581,664,1855,3578
1077,4396,-15870,-446,472,1695,3164
1078,4167,-15879,-303,280,1469,2826
1079,4000,-15901,-156,98,1170,2568
1080,3885,-15930,-12,-59,867,2370
1081,3786,-15952,117,-183,622,2205
1082,3698,-15967,224,-272,434,2061
1083,3630,-15974,299,-337,293,1932
1084,3566,-15972,338,-385,199,1814
1085,3483,-15955,350,-424,130,1706
1086,3404,-15936,326,-463,32,1615
1087,3350,-15922,278,-506,-126,1544
1088,3298,-15913,209,-556,-331,1481
1089,3288,-15915,115,-622,-604,1413
1090,3304,-15920,-18,-719,-961,1329
1091,3317,-15927,-239,-894,-1504,1198
1092,3404,-15995,-683,-1212,-2476,986
1093,3704,-16159,-1148,-1717,-4021,645
1094,4194,-16353,-1638,-2440,-5842,154
1095,4727,-16520,-2196,-3433,-7626,-524
1096,5329,-16732,-2890,-4676,-9318,-1460
1097,5853,-16904,-3620,-6035,-10879,-2545
1098,6212,-16930,-4504,-7437,-12266,-3622
1099,6359,-16922,-5569,-8989,-13713,-4681
1100,6451,-16915,-6719,-10731,-15502,-5651
1101,6602,-16903,-7848,-12605,-17229,-6455
1102,6656,-16868,-8924,-14513,-18782,-7029
1103,6535,-16796,-9934,-16338,-20181,-7327
1104,6217,-16691,-10924,-17981,-21439,-7302
1105,5772,-16588,-11737,-19460,-22572,-6991
1106,5337,-16421,-12359,-20790,-23592,-6390
1107,4833,-16146,-12832,-21905,-24058,-5533
1108,4081,-15778,-13317,-22784,-23889,-4509
1109,3223,-15401,-13633,-23531,-23204,-3326
1110,2458,-14926,-13882,-24071,-22057,-1982
1111,1632,-14402,-14087,-24457,-20511,-590
1112,659,-13836,-14438,-24753,-18720,835
1113,-422,-13283,-15016,-25008,-16970,2311
1114,2530,-13903,-10839,-25172,-15476,3855
1115,3192,-13214,-9362,-23864,-11753,4821
1116,2927,-12674,-9203,-23170,-8696,5106
1117,2386,-11432,-9908,-21871,-6963,4767
1118,2843,-9792,-10071,-20388,-6387,4591
1119,2735,-8579,-9925,-19246,-5875,4362
1120,2015,-7214,-10061,-17852,-5201,3822
1121,1506,-6050,-10251,-16423,-5142,3417
1122,1165,-5110,-10483,-15005,-5497,3077
1123,870,-4267,-10855,-13627,-5767,2782
1124,578,-3525,-11301,-12348,-5888,2507
1125,276,-2845,-11668,-11143,-5883,2236
1126,-44,-2213,-11985,-10014,-5681,1965
1127,-324,-1621,-12291,-8956,-5301,1723
1128,-524,-1072,-12550,-7959,-4798,1507
1129,-703,-583,-12797,-7031,-4196,1304
1130,-874,-186,-13046,-6188,-3559,1114
1131,-977,129,-13225,-5419,-2918,934
1132,-944,373,-13331,-4708,-2196,756
1133,-837,520,-13409,-4052,-1288,577
1134,-656,576,-13467,-3386,-277,382
1135,-475,574,-13607,-2650,852,143
1136,-291,483,-13791,-1840,2098,-143
1137,-73,286,-13886,-969,3539,-443
1138,198,1,-13827,-11,5296,-737
1139,494,-333,-13612,1062,7434,-1034
1140,688,-640,-13324,2291,9873,-1319
1141,874,-911,-12954,3619,12163,-1467
1142,1123,-1233,-12663,5025,14223,-1388
1143,1534,-1663,-12532,6510,16078,-994
1144,2114,-2162,-12451,8109,17669,-266
1145,2705,-2540,-12429,9907,19179,694
1146,3160,-2688,-12473,11772,20537,1786
1147,3620,-2794,-12631,13396,21760,3089
1148,4376,-3141,-12606,14450,22861,4834
1149,5390,-3685,-12390,15111,23852,6916
1150,6325,-4161,-12086,15683,24743,8923
1151,7061,-4656,-11669,15990,25546,10723
1152,7655,-5337,-11029,15764,26268,12542
1153,8044,-6179,-10318,15100,26918,14395
1154,8207,-7316,-9593,14089,26982,15968
1155,8246,-8529,-8776,13082,25910,17189
1156,8331,-9703,-7979,12198,23945,18183
1157,8438,-10825,-7254,11390,21544,18971
1158,8448,-11866,-6607,10653,19007,19580
1159,8498,-12855,-5966,9938,16362,20011
1160,8531,-13709,-5549,9222,13756,20201
1161,8502,-14463,-5134,8369,10774,19934
1162,8504,-15087,-4763,7523,7334,19232
1163,8652,-15508,-4426,6814,3945,18194
1164,8879,-15794,-4108,6220,1252,16833
1165,9007,-15966,-3793,5736,-403,15375
1166,8964,-16071,-3498,5319,-1101,13929
1167,8779,-16114,-3231,4961,-1117,12541
1168,8440,-16111,-2977,4614,-732,11252
1169,7987,-16074,-2758,4255,-189,10061
1170,7497,-16026,-2572,3865,290,8966
1171,7034,-15989,-2383,3439,562,7996
1172,6627,-15968,-2205,3003,636,7153
1173,6257,-15957,-2052,2582,588,6407
1174,5911,-15947,-1922,2191,462,5731
1175,5564,-15928,-1809,1833,272,5117
1176,5237,-15903,-1704,1496,1,4554
1177,4962,-15877,-1582,1167,-352,3999
1178,4765,-15861,-1413,841,-740,3499
1179,4626,-15888,-1196,511,-1078,3120
1180,4483,-15947,-947,219,-1328,2841
1181,4343,-16020,-683,1,-1531,2621
1182,4230,-16089,-498,-126,-1701,2449
1183,4150,-16133,-381,-183,-1860,2307
1184,4089,-16146,-332,-211,-2015,2163
1185,4052,-16132,-350,-246,-2185,2005
1186,4029,-16101,-492,-332,-2394,1834
1187,4001,-16084,-700,-516,-2746,1625
1188,3999,-16084,-916,-814,-3323,1360
1189,4045,-16093,-1145,-1211,-4077,1034
1190,4131,-16099,-1417,-1697,-4901,639
1191,4252,-16135,-1692,-2278,-5735,197
1192,4374,-16160,-1927,-2865,-6443,-289
1193,4459,-16167,-2160,-3433,-6969,-841
1194,4461,-16146,-2392,-3980,-7371,-1423
1195,4409,-16137,-2654,-4534,-7828,-1998
1196,4359,-16120,-2908,-5091,-8513,-2529
1197,4333,-16063,-3195,-5634,-9426,-3010
1198,4314,-15970,-3560,-6172,-10477,-3437
1199,4315,-15890,-4081,-6737,-11642,-3797
1200,4341,-15873,-4723,-7377,-12944,-4078
1201,4362,-15876,-5382,-8086,-14323,-4273
1202,4373,-15864,-6166,-8888,-15670,-4375
1203,4348,-15841,-7015,-9803,-16984,-4402
1204,4263,-15776,-7882,-10774,-18230,-4365
1205,4057,-15633,-8855,-11723,-19316,-4244
1206,3703,-15449,-9912,-12661,-20246,-3988
1207,3249,-15273,-10968,-13624,-21011,-3532
1208,2810,-15071,-11821,-14542,-21597,-2895
1209,2156,-14785,-12773,-15374,-21772,-2089
1210,1373,-14594,-13574,-16282,-21558,-1040
1211,663,-14375,-14181,-17192,-20963,251
1212,-289,-14072,-14771,-18005,-19960,1603
1213,-1561,-13832,-15503,-18812,-18747,3048
1214,-2843,-13712,-16154,-19655,-17574,4651
1215,-3597,-13498,-16462,-20463,-16443,6397
1216,-3820,-13044,-15466,-21218,-15129,8213
1217,-1215,-13696,-11907,-20461,-12378,9124
