Mean-accX,Range-accX,Var-accX,Median-accX,Masd-accX,Mean-accY,Range-accY,Var-accY,Median-accY,Masd-accY,Mean-accZ,Range-accZ,Var-accZ,Median-accZ,Masd-accZ,Mean-gyroX,Range-gyroX,Var-gyroX,Median-gyroX,Masd-gyroX,Mean-gyroY,Range-gyroY,Var-gyroY,Median-gyroY,Masd-gyroY,Mean-gyroZ,Range-gyroZ,Var-gyroZ,Median-gyroZ,Masd-gyroZ,label
5607.8378378378375,1806,198479.52852852852,5530,442,-15228.486486486487,4901,1826286.0345345344,-15853,807,-3915.864864864865,11816,19358119.453453455,-3558,600,-3059.891891891892,29277,56560783.43243243,-3318,1608,965.1351351351351,21221,27727776.786786787,697,1698,1184.972972972973,4898,1991133.6381381382,732,598,2
4953.027027027027,2345,519695.9714714715,5299,645,-12693.243243243243,8614,7867543.578078078,-13601,670,-3828.3783783783783,10383,12895445.963963965,-3656,586,-4597.621621621622,25632,44496746.68618619,-4649,1372,1728.8648648648648,27178,47357547.84234234,2075,1841,1626.054054054054,7726,5456414.83033033,786,1190,2
4713.027027027027,2961,704274.0825825826,4951,956,-12874,8580,9248035.944444444,-14529,756,-5072.540540540541,12586,22666608.6996997,-4941,588,-2867.4054054054054,31554,70540765.3033033,-3297,1777,1060.8918918918919,24557,33884677.32132132,675,2432,759.2432432432432,7621,4486922.355855856,128,1375,2
4742.8378378378375,3805,1677918.9174174175,4789,781,-13976.513513513513,6767,5204101.145645645,-15124,484,-5135.783783783784,12935,26016345.785285287,-4531,580,-2244.9189189189187,27137,51145688.63213213,-3964,849,824.8918918918919,16123,16038755.821321322,109,1725,612.1351351351351,7150,4380430.953453453,-84,447,2
5219.783783783784,2373,502421.3408408408,5614,657,-13921.45945945946,6897,4971946.6996997,-14949,827,-5126.810810810811,11281,15805100.102102103,-5211,475,-3259.3513513513512,30430,57557437.123123124,-4276,1867,2052.2702702702704,21479,29526152.258258257,3851,2033,-464.8918918918919,4125,1134510.7657657657,-377,585,2
4411.108108108108,2130,512699.5990990991,4784,570,-15156.81081081081,6910,1535903.990990991,-15429,890,-4926.324324324324,12483,19489297.44744745,-5062,426,-2394.108108108108,27664,53173430.487987995,-1482,1660,2392.027027027027,22182,30844004.36036036,2540,1254,1619.8108108108108,4996,1879361.4354354355,1582,597,2
3010.2432432432433,3077,547234.966966967,3160,1039,-12813.756756756757,7487,6454320.522522522,-13424,485,-5264.189189189189,14281,25700344.213213213,-6358,678,-3337.0810810810813,25922,41345527.2987988,-2752,640,3110.4054054054054,31198,67904419.1921922,3479,1851,-911.0540540540541,7157,5932526.163663664,644,792,2
4829.216216216216,2600,449553.8963963964,4777,1064,-13552.648648648648,6543,4927095.734234234,-14529,583,-4520.2972972972975,11588,20595120.04804805,-3875,499,-3980.324324324324,28461,54581208.89189189,-4558,987,1211.3513513513512,22741,32308641.789789792,2075,2665,-82.05405405405405,7498,5294118.163663664,-901,946,2
5319.7027027027025,2981,601385.9924924925,5523,1000,-14273.27027027027,5931,3789253.536036036,-15189,438,-5008.27027027027,10996,15936159.480480481,-5221,673,-2250.4864864864867,32190,73941509.7012012,-3300,1319,3379.675675675676,19517,23251988.614114117,4892,2861,493.35135135135135,7424,5029318.956456456,564,455,2
4160.972972972973,2398,682370.3048048049,4143,277,-13128.351351351352,7044,5143640.512012012,-14082,460,-6771.1621621621625,13093,18229353.695195194,-8375,378,-1221.5675675675675,29535,66072237.08558559,-341,663,-398.7027027027027,16149,21269876.99249249,18,1648,-1232.054054054054,5741,2592528.108108108,-808,462,2
3793.108108108108,6510,3550813.821321321,4143,1028,-14188.621621621622,6222,4460920.797297297,-15026,840,-2741.4864864864867,13013,20142577.812312312,-2928,684,-2434.945945945946,30668,62659668.274774775,-2408,1511,2782.3783783783783,29307,45625460.575075075,3420,3963,1861.8648648648648,14895,13876913.453453453,2361,2715,2
5306.486486486487,3209,837056.9234234234,5559,519,-12660.972972972973,7271,6096555.582582583,-13330,557,-5085.5675675675675,10892,15081459.863363363,-6214,392,-3881.7297297297296,27340,56331494.53603604,-3767,882,3303.810810810811,24016,39248681.6021021,4734,1737,130.59459459459458,8512,5984803.46996997,-330,536,2
7925.945945945946,3248,972614.0525525525,8058,558,-11444.756756756757,10912,14506086.911411412,-12865,639,-5336.135135135135,10317,12030969.064564565,-6807,587,-1279.7837837837837,33864,87223721.95195195,-1062,1658,749.027027027027,12351,10642342.027027026,1861,2071,1397.837837837838,14434,15795271.25075075,1198,1913,2
6258.594594594595,4769,2006899.1921921922,6199,1763,-13200.108108108108,8518,7951266.376876877,-14362,560,-4548.351351351352,12587,20492574.9009009,-4988,548,-1806.8108108108108,33463,81458156.87987988,-2619,1309,2877.162162162162,24849,33739395.52852853,3174,2864,3999.7837837837837,12400,15365940.84084084,2310,951,2
5442.243243243243,3897,1464229.189189189,5093,1098,-13267.054054054053,8053,7034548.719219219,-14180,551,-4068.5405405405404,12900,23425105.033033032,-3970,405,-2210.162162162162,30883,62039213.8063063,-2527,1037,3773.4864864864867,29986,52029536.31231231,4168,1766,2570.2162162162163,14698,17181431.22972973,1969,735,2
5395.783783783784,2559,485719.6741741742,5610,1021,-10699.864864864865,11826,16755906.786786787,-12149,667,-5983.621621621622,12591,18690659.741741743,-6902,407,-2561.7567567567567,32469,80187297.3003003,-2206,819,2866.2972972972975,20165,29084567.1036036,4186,1616,883.6216216216217,5928,3253040.963963964,495,542,2
7030.5675675675675,3956,1236023.7522522523,6991,425,-12061.162162162162,10218,12112440.695195194,-13345,968,-4613.810810810811,9969,13705803.213213213,-5639,284,-3424.891891891892,29938,67405623.93243243,-2515,1005,1196.6216216216217,17216,17904412.63063063,2011,1718,1560.3783783783783,13393,16320655.630630631,1707,1274,2
5707.513513513513,4348,1639663.2567567567,5929,941,-11231.675675675675,9787,12406094.614114115,-12777,555,-7582.135135135135,10818,14475521.342342343,-8035,750,-2279.4864864864867,35279,97908013.25675675,-2670,1134,415.1081081081081,15849,18426113.154654656,417,1694,428.7027027027027,6330,3572010.2702702703,186,435,2
4359.783783783784,3065,862303.5630630631,4397,641,-13367.513513513513,8983,8235773.145645645,-14365,1002,-4177.189189189189,11809,16960463.87987988,-4277,776,-2645,30235,55511440.44444445,-3057,1323,3434.3513513513512,21436,29250407.4009009,4587,2819,1829,6478,3278012.222222222,1069,1135,2
4527.324324324324,5296,2459949.614114114,4501,737,-13331.72972972973,9006,7570387.147147147,-14045,1799,-4661.648648648648,10054,12215594.123123122,-5626,1437,-4772.189189189189,29632,74787470.82432432,-3935,2109,1813.7027027027027,29371,68602057.21471472,3902,1639,1059.1351351351352,19133,30484879.786786787,2607,876,2
4235.810810810811,3997,1422691.602102102,4792,1127,-11453.648648648648,9799,10856133.4009009,-12471,383,-7152.513513513513,11197,12654319.145645646,-8580,557,-2774.945945945946,30861,80666950.21921922,-2584,802,2751.6216216216217,22566,40453476.24174174,5921,2923,-381.02702702702703,3637,1244950.915915916,-413,425,2
3698.3513513513512,3025,784672.400900901,3743,868,-12718.486486486487,8879,8226573.59009009,-13673,1625,-6669.378378378378,10422,11688927.797297297,-7472,2183,-3570.4594594594596,31065,79919452.53303303,-2497,2262,1191.1891891891892,26162,46817453.15765766,3903,2644,1071.6216216216217,10432,10249794.075075075,1546,981,2
4265.540540540541,3543,1339452.810810811,4465,882,-13342.081081081082,8243,7077452.298798799,-14336,1997,-5001.405405405405,10350,12743778.85885886,-5428,2029,-4982.27027027027,24924,47871342.53603604,-3995,2051,2532.189189189189,30924,64828913.10210211,3928,1649,1004.027027027027,18396,31638197.58258258,2184,825,2
5473.648648648648,1987,214870.73423423423,5627,1239,-13572,5910,3170467.222222222,-14052,437,-5530.7027027027025,10774,13160255.881381381,-5866,578,-3675.189189189189,24463,36199081.54654654,-3689,870,2103.837837837838,20314,27985888.084084086,4409,3468,-1273.3243243243244,7796,5107008.336336337,-349,487,2
5171.810810810811,2757,580956.7132132133,5266,574,-12610.513513513513,8234,7293229.978978979,-13131,402,-5142.675675675676,12042,18234899.336336337,-6155,409,-2650.972972972973,28937,56056989.86036036,-3067,1284,2712.891891891892,17694,25828513.765765764,4403,1318,-1527.1891891891892,9855,13175931.324324325,501,410,2
4732.783783783784,3782,1510209.340840841,4828,678,-14002.162162162162,7082,5629923.361861861,-15050,723,-2685.945945945946,9491,11174028.83033033,-1681,504,-4747.108108108108,19480,18105728.376876876,-4839,814,2444.0810810810813,26662,34928624.40990991,2546,1903,2456.810810810811,19003,22443288.324324325,2045,2016,2
4563.648648648648,2754,281566.62312312314,4443,1085,-13386.621621621622,6601,5039436.741741742,-14104,378,-4431.216216216216,13279,22108981.11861862,-4247,672,-2329.108108108108,30038,52366462.37687688,-2748,1432,2298.135135135135,19120,29323310.00900901,2972,1666,-935.972972972973,5910,3443994.6936936937,-919,680,2
6014.135135135135,4272,1085422.7867867867,6078,513,-12774.432432432432,8434,7650264.863363364,-13711,560,-4364.675675675676,11430,15440294.66966967,-5134,495,-2848,27922,54726145.38888889,-2635,802,1969.7297297297298,24551,53016725.75825826,5495,572,529.5405405405405,13804,12383965.1996997,552,802,2
5146.216216216216,4041,1457920.6741741742,5426,676,-14837.405405405405,7252,3773476.3588588587,-15747,542,-3808.7297297297296,10469,14578423.369369369,-4090,444,-3210.945945945946,28224,55422086.38588589,-3489,1650,874.918918918919,21667,25291382.243243244,593,1950,3901.5135135135133,14388,17099598.97897898,2518,1632,3
5240.459459459459,2653,531929.6996996998,5153,979,-13656.45945945946,7563,6405410.033033033,-14706,945,-4145.5675675675675,11045,15659678.53003003,-3840,490,-4089.189189189189,29113,58361165.43543544,-4342,1753,3574.864864864865,25419,39084381.3978979,4072,3048,2140.5405405405404,16325,21534357.42192192,1139,1604,3
5607.8378378378375,1806,198479.52852852852,5530,442,-15228.486486486487,4901,1826286.0345345344,-15853,807,-3915.864864864865,11816,19358119.453453455,-3558,600,-3059.891891891892,29277,56560783.43243243,-3318,1608,965.1351351351351,21221,27727776.786786787,697,1698,1184.972972972973,4898,1991133.6381381382,732,598,3
4953.027027027027,2345,519695.9714714715,5299,645,-12693.243243243243,8614,7867543.578078078,-13601,670,-3828.3783783783783,10383,12895445.963963965,-3656,586,-4597.621621621622,25632,44496746.68618619,-4649,1372,1728.8648648648648,27178,47357547.84234234,2075,1841,1626.054054054054,7726,5456414.83033033,786,1190,3
4713.027027027027,2961,704274.0825825826,4951,956,-12874,8580,9248035.944444444,-14529,756,-5072.540540540541,12586,22666608.6996997,-4941,588,-2867.4054054054054,31554,70540765.3033033,-3297,1777,1060.8918918918919,24557,33884677.32132132,675,2432,759.2432432432432,7621,4486922.355855856,128,1375,3
4742.8378378378375,3805,1677918.9174174175,4789,781,-13976.513513513513,6767,5204101.145645645,-15124,484,-5135.783783783784,12935,26016345.785285287,-4531,580,-2244.9189189189187,27137,51145688.63213213,-3964,849,824.8918918918919,16123,16038755.821321322,109,1725,612.1351351351351,7150,4380430.953453453,-84,447,3
5219.783783783784,2373,502421.3408408408,5614,657,-13921.45945945946,6897,4971946.6996997,-14949,827,-5126.810810810811,11281,15805100.102102103,-5211,475,-3259.3513513513512,30430,57557437.123123124,-4276,1867,2052.2702702702704,21479,29526152.258258257,3851,2033,-464.8918918918919,4125,1134510.7657657657,-377,585,3
4411.108108108108,2130,512699.5990990991,4784,570,-15156.81081081081,6910,1535903.990990991,-15429,890,-4926.324324324324,12483,19489297.44744745,-5062,426,-2394.108108108108,27664,53173430.487987995,-1482,1660,2392.027027027027,22182,30844004.36036036,2540,1254,1619.8108108108108,4996,1879361.4354354355,1582,597,3
3010.2432432432433,3077,547234.966966967,3160,1039,-12813.756756756757,7487,6454320.522522522,-13424,485,-5264.189189189189,14281,25700344.213213213,-6358,678,-3337.0810810810813,25922,41345527.2987988,-2752,640,3110.4054054054054,31198,67904419.1921922,3479,1851,-911.0540540540541,7157,5932526.163663664,644,792,3
4829.216216216216,2600,449553.8963963964,4777,1064,-13552.648648648648,6543,4927095.734234234,-14529,583,-4520.2972972972975,11588,20595120.04804805,-3875,499,-3980.324324324324,28461,54581208.89189189,-4558,987,1211.3513513513512,22741,32308641.789789792,2075,2665,-82.05405405405405,7498,5294118.163663664,-901,946,3
5319.7027027027025,2981,601385.9924924925,5523,1000,-14273.27027027027,5931,3789253.536036036,-15189,438,-5008.27027027027,10996,15936159.480480481,-5221,673,-2250.4864864864867,32190,73941509.7012012,-3300,1319,3379.675675675676,19517,23251988.614114117,4892,2861,493.35135135135135,7424,5029318.956456456,564,455,3
4160.972972972973,2398,682370.3048048049,4143,277,-13128.351351351352,7044,5143640.512012012,-14082,460,-6771.1621621621625,13093,18229353.695195194,-8375,378,-1221.5675675675675,29535,66072237.08558559,-341,663,-398.7027027027027,16149,21269876.99249249,18,1648,-1232.054054054054,5741,2592528.108108108,-808,462,3
3793.108108108108,6510,3550813.821321321,4143,1028,-14188.621621621622,6222,4460920.797297297,-15026,840,-2741.4864864864867,13013,20142577.812312312,-2928,684,-2434.945945945946,30668,62659668.274774775,-2408,1511,2782.3783783783783,29307,45625460.575075075,3420,3963,1861.8648648648648,14895,13876913.453453453,2361,2715,3
5306.486486486487,3209,837056.9234234234,5559,519,-12660.972972972973,7271,6096555.582582583,-13330,557,-5085.5675675675675,10892,15081459.863363363,-6214,392,-3881.7297297297296,27340,56331494.53603604,-3767,882,3303.810810810811,24016,39248681.6021021,4734,1737,130.59459459459458,8512,5984803.46996997,-330,536,3
7925.945945945946,3248,972614.0525525525,8058,558,-11444.756756756757,10912,14506086.911411412,-12865,639,-5336.135135135135,10317,12030969.064564565,-6807,587,-1279.7837837837837,33864,87223721.95195195,-1062,1658,749.027027027027,12351,10642342.027027026,1861,2071,1397.837837837838,14434,15795271.25075075,1198,1913,3
6258.594594594595,4769,2006899.1921921922,6199,1763,-13200.108108108108,8518,7951266.376876877,-14362,560,-4548.351351351352,12587,20492574.9009009,-4988,548,-1806.8108108108108,33463,81458156.87987988,-2619,1309,2877.162162162162,24849,33739395.52852853,3174,2864,3999.7837837837837,12400,15365940.84084084,2310,951,3
5442.243243243243,3897,1464229.189189189,5093,1098,-13267.054054054053,8053,7034548.719219219,-14180,551,-4068.5405405405404,12900,23425105.033033032,-3970,405,-2210.162162162162,30883,62039213.8063063,-2527,1037,3773.4864864864867,29986,52029536.31231231,4168,1766,2570.2162162162163,14698,17181431.22972973,1969,735,3
5395.783783783784,2559,485719.6741741742,5610,1021,-10699.864864864865,11826,16755906.786786787,-12149,667,-5983.621621621622,12591,18690659.741741743,-6902,407,-2561.7567567567567,32469,80187297.3003003,-2206,819,2866.2972972972975,20165,29084567.1036036,4186,1616,883.6216216216217,5928,3253040.963963964,495,542,3
7030.5675675675675,3956,1236023.7522522523,6991,425,-12061.162162162162,10218,12112440.695195194,-13345,968,-4613.810810810811,9969,13705803.213213213,-5639,284,-3424.891891891892,29938,67405623.93243243,-2515,1005,1196.6216216216217,17216,17904412.63063063,2011,1718,1560.3783783783783,13393,16320655.630630631,1707,1274,3
5707.513513513513,4348,1639663.2567567567,5929,941,-11231.675675675675,9787,12406094.614114115,-12777,555,-7582.135135135135,10818,14475521.342342343,-8035,750,-2279.4864864864867,35279,97908013.25675675,-2670,1134,415.1081081081081,15849,18426113.154654656,417,1694,428.7027027027027,6330,3572010.2702702703,186,435,3
4359.783783783784,3065,862303.5630630631,4397,641,-13367.513513513513,8983,8235773.145645645,-14365,1002,-4177.189189189189,11809,16960463.87987988,-4277,776,-2645,30235,55511440.44444445,-3057,1323,3434.3513513513512,21436,29250407.4009009,4587,2819,1829,6478,3278012.222222222,1069,1135,3
4527.324324324324,5296,2459949.614114114,4501,737,-13331.72972972973,9006,7570387.147147147,-14045,1799,-4661.648648648648,10054,12215594.123123122,-5626,1437,-4772.189189189189,29632,74787470.82432432,-3935,2109,1813.7027027027027,29371,68602057.21471472,3902,1639,1059.1351351351352,19133,30484879.786786787,2607,876,3
4235.810810810811,3997,1422691.602102102,4792,1127,-11453.648648648648,9799,10856133.4009009,-12471,383,-7152.513513513513,11197,12654319.145645646,-8580,557,-2774.945945945946,30861,80666950.21921922,-2584,802,2751.6216216216217,22566,40453476.24174174,5921,2923,-381.02702702702703,3637,1244950.915915916,-413,425,3
3698.3513513513512,3025,784672.400900901,3743,868,-12718.486486486487,8879,8226573.59009009,-13673,1625,-6669.378378378378,10422,11688927.797297297,-7472,2183,-3570.4594594594596,31065,79919452.53303303,-2497,2262,1191.1891891891892,26162,46817453.15765766,3903,2644,1071.6216216216217,10432,10249794.075075075,1546,981,3
4265.540540540541,3543,1339452.810810811,4465,882,-13342.081081081082,8243,7077452.298798799,-14336,1997,-5001.405405405405,10350,12743778.85885886,-5428,2029,-4982.27027027027,24924,47871342.53603604,-3995,2051,2532.189189189189,30924,64828913.10210211,3928,1649,1004.027027027027,18396,31638197.58258258,2184,825,3
5473.648648648648,1987,214870.73423423423,5627,1239,-13572,5910,3170467.222222222,-14052,437,-5530.7027027027025,10774,13160255.881381381,-5866,578,-3675.189189189189,24463,36199081.54654654,-3689,870,2103.837837837838,20314,27985888.084084086,4409,3468,-1273.3243243243244,7796,5107008.336336337,-349,487,3
