,accX,accY,accZ,gyroX,gyroY,gyroZ
546,12285,-14211,15716,4027,-7671,1386
547,12836,-14467,16330,6152,-6393,-181
548,13433,-14659,17019,8309,-5028,-1859
549,13998,-14813,17655,10448,-3477,-3623
550,14464,-14911,18156,12585,-1799,-5423
551,14782,-14946,18481,14604,-108,-7205
552,15002,-14875,18650,16420,1537,-8964
553,15084,-14719,18603,18055,3117,-10701
554,14980,-14427,18240,19526,4565,-12352
555,14771,-13980,17718,20850,5834,-13876
556,14439,-13423,17147,22042,7024,-15279
557,13920,-12749,16358,23114,8274,-16544
558,13176,-11923,15367,24080,9515,-17640
559,12403,-10923,14591,24948,10504,-18557
560,11690,-9859,14010,25730,11157,-19337
561,10985,-8749,13510,26434,11613,-20048
562,10184,-7582,12853,27067,12027,-20686
563,9388,-6444,12316,27637,12420,-21285
564,8521,-5411,11746,28150,12904,-21809
565,7479,-4478,10945,28612,13434,-22255
566,6342,-3589,9980,29027,13827,-22621
567,5217,-2755,8938,29401,13970,-22918
568,4025,-2011,7731,29738,13891,-23150
569,2778,-1398,6434,30041,13540,-23218
570,1499,-932,4903,30313,12935,-23003
571,295,-502,3243,30559,12008,-22570
572,-1002,-79,1471,30780,10521,-22094
573,-2183,135,-65,30941,8689,-21362
574,-3179,209,-1521,30615,6710,-20226
575,-4028,50,-2999,29910,4817,-18719
576,-5071,-406,-4818,29024,3155,-16915
577,-6315,-1219,-6925,27977,1689,-14746
578,-7267,-2029,-8932,26574,236,-12122
579,-8152,-2837,-10650,23969,-949,-8779
580,-8892,-4011,-12240,19758,-2089,-4644
581,-9229,-5386,-13535,14506,-3469,-903
582,-9071,-6708,-14250,9778,-5015,2463
583,-8369,-7964,-14343,5524,-6335,5493
584,-7029,-9498,-13676,1694,-7788,8221
585,-5389,-11514,-13199,-1751,-9254,10675
586,-3264,-13639,-12585,-4852,-10666,12884
587,-901,-15552,-10207,-7644,-11488,14873
588,563,-17274,-7451,-10156,-11028,16662
589,3269,-18823,-3429,-12417,-10986,18273
590,5654,-19731,189,-14452,-10830,19722
591,5921,-19157,3447,-14487,-9480,19575
592,5913,-18717,6379,-14326,-8051,18380
593,6010,-18658,8934,-14054,-6809,16518
594,6021,-18031,10979,-13244,-5161,14774
595,5637,-17289,12605,-12359,-3295,13247
596,4794,-16647,13680,-11536,-1589,11948
597,3944,-16000,14387,-10661,-555,10853
598,3283,-15454,14902,-9780,-207,9861
599,2805,-14998,15353,-8839,-230,8916
600,2415,-14608,15629,-7764,-277,7910
601,2213,-14273,15724,-6532,-328,6855
602,2130,-14079,15555,-5185,-270,5737
603,2107,-13988,15110,-3734,-167,4638
604,2146,-13842,14428,-2211,-161,3593
605,2200,-13569,13701,-718,-294,2592
606,2221,-13148,13104,650,-469,1623
607,2185,-12605,12560,1784,-596,721
608,2097,-12037,11970,2589,-748,-63
609,2018,-11481,11360,3077,-1142,-673
610,2074,-10861,10864,3278,-1953,-1051
611,2237,-10014,10457,3222,-2996,-1221
612,2454,-9008,10063,2814,-4006,-1231
613,2702,-8174,9922,1961,-5033,-1137
614,2936,-7635,10078,785,-6118,-854
615,3256,-7188,10284,-480,-7262,-321
616,3693,-6842,10407,-1748,-8464,466
617,4247,-6653,10471,-2945,-9660,1449
618,4978,-6535,10605,-3961,-10845,2534
619,5890,-6502,10835,-4902,-11899,3634
620,6785,-6605,11306,-5866,-12632,4725
621,7573,-6681,11893,-6870,-12885,5801
622,8167,-6828,12463,-7908,-12787,6819
623,8553,-7089,12992,-8837,-12666,7701
