,accX,accY,accZ,gyroX,gyroY,gyroZ
499,11023,-4737,10084,-2560,-5930,-9453
500,10162,-4098,9349,-1764,-6202,-10957
501,9225,-3263,8657,-1139,-6685,-11824
502,8256,-2383,7985,-733,-7410,-12008
503,7312,-1471,7380,-483,-8348,-11488
504,6498,-481,6805,-293,-9436,-10277
505,5879,560,6401,-216,-10596,-8499
506,5625,1498,6382,-415,-11692,-6107
507,5657,2229,6562,-814,-12481,-3187
508,5967,2725,6685,-1257,-12904,71
509,6485,3023,6670,-1633,-12959,3341
510,7093,3128,6741,-2080,-12800,6283
511,8268,3014,6878,-2638,-12687,8932
512,9691,2582,7224,-3399,-12431,11315
513,11126,1857,7491,-4157,-11918,13460
514,12298,1128,7544,-4691,-11398,15391
515,13913,305,7760,-5303,-11269,17129
516,15397,-712,7935,-5892,-10850,18548
517,16586,-1664,8049,-6289,-10060,19499
518,17450,-2615,8066,-6545,-8929,20021
519,17996,-3580,7992,-6645,-7764,20085
520,18293,-4491,7843,-6557,-6888,19749
521,18428,-5286,7643,-6242,-6442,19063
522,18433,-5941,7448,-5762,-6333,18158
523,18332,-6481,7233,-5181,-6360,17118
524,18163,-6928,6975,-4541,-6405,15995
525,17945,-7294,6675,-3884,-6382,14802
526,17671,-7592,6339,-3260,-6227,13542
527,17381,-7857,6015,-2711,-5981,12255
528,17142,-8118,5718,-2239,-5708,10993
529,16910,-8344,5424,-1814,-5356,9806
530,16636,-8536,5115,-1443,-4909,8705
531,16333,-8687,4871,-1136,-4477,7675
532,16050,-8870,4684,-905,-4138,6705
533,15839,-9054,4569,-684,-3915,5792
534,15775,-9287,4586,-458,-3824,4929
535,16015,-9602,4749,-156,-3803,4080
536,16569,-10024,5085,392,-3825,2999
537,17481,-10582,5608,1279,-3968,1481
538,18693,-11130,6230,2617,-4318,-570
539,20100,-11523,6978,4353,-4731,-3201
540,21367,-11711,7761,6293,-4837,-6157
541,22507,-11714,8274,8278,-4219,-8818
542,23471,-11623,8468,10260,-3040,-11213
543,23894,-11165,8252,12210,-1770,-13369
544,24163,-10474,7856,13911,-743,-15308
545,24320,-9702,7345,15195,487,-17054
546,24291,-8965,6666,15989,2328,-18625
547,23936,-8397,5755,16401,4697,-20040
548,23048,-7850,4654,16688,7079,-21312
549,21830,-7221,3552,16976,8937,-22458
550,20401,-6485,2467,17276,10049,-23489
551,18913,-5656,1527,17517,10447,-24417
552,17350,-4831,754,17611,10463,-25252
553,15716,-3982,157,17550,10478,-26003
554,13907,-3225,-389,17296,10618,-26679
555,11862,-2602,-902,16909,10571,-27288
556,9587,-2075,-1378,16638,10091,-27836
557,7037,-1843,-1785,16473,9252,-28329
558,4235,-1524,-2293,16693,8160,-28626
559,1126,-1391,-2914,16865,6810,-28189
560,-2161,-1563,-3748,16654,5394,-26548
561,-5222,-2033,-4736,15835,3950,-23472
562,-7976,-2748,-5696,14243,2517,-18993
563,-9824,-3635,-6392,12059,1124,-13817
564,-10824,-4431,-6954,9396,-78,-9158
565,-10815,-5229,-7107,6064,-1006,-4966
566,-9653,-6241,-6758,2180,-1405,-1192
567,-7422,-8073,-5751,-1313,-1457,2203
568,-4196,-9392,-3587,-4459,-1333,5259
569,-771,-11260,-792,-7290,-921,8010
570,2428,-13201,2088,-9837,268,10486
571,4099,-13367,3971,-11687,2264,12714
572,5571,-12504,5815,-11417,2959,14719
573,7285,-11224,7540,-10650,2435,15693
