,accX,accY,accZ,gyroX,gyroY,gyroZ
671,13274,5840,-911,-2609,-255,-2937
672,13332,6065,-921,-2339,-150,-2659
673,13212,6307,-950,-2056,-35,-2376
674,12957,6559,-1001,-1820,-52,-2020
675,12709,6758,-1100,-1694,-346,-1529
676,12606,6828,-1196,-1706,-943,-873
677,12594,6834,-1332,-1733,-1662,-179
678,12520,6861,-1475,-1678,-2313,502
679,12335,6885,-1637,-1558,-2902,1212
680,12283,6727,-1678,-1509,-3584,2028
681,12249,6535,-1977,-1362,-4254,2824
682,12535,6165,-1942,-1318,-5112,3729
683,12940,5868,-2120,-940,-5686,4371
684,13292,5539,-2239,-460,-5380,4590
685,13403,5172,-2371,28,-4261,4490
686,13162,4793,-2442,626,-2912,4156
687,12674,4485,-2357,1232,-1268,3619
688,12071,4219,-2380,1786,240,3624
689,11573,3768,-2064,2169,935,4417
690,11006,3273,-1690,2803,1181,5679
691,10347,2788,-1341,3635,1345,7292
692,9651,2229,-1077,4472,1481,9245
693,9010,1435,-827,5262,1223,11525
694,8654,426,-593,6215,457,13649
695,8669,-774,-513,7345,-444,15561
696,8682,-1856,-441,8362,-1255,17282
697,8807,-3546,-964,9816,-2080,18830
698,9090,-5610,-1545,11166,-3372,20224
699,9805,-8188,-2137,12392,-5051,21478
700,10944,-10646,-2411,13799,-6794,22607
701,11939,-12858,-2643,15550,-7389,23623
702,12354,-14770,-3008,17272,-6568,24393
703,12456,-16169,-3344,18546,-5382,24522
704,12447,-17112,-3483,19090,-4545,24278
705,12267,-17647,-3428,19033,-4282,23809
706,11843,-17830,-3319,18525,-4547,23308
