accX,accY,accZ,gyroX,gyroY,gyroZ
7038,-15478,686,-324,-1617,63
6908,-15454,685,-298,-1511,-2
6803,-15430,685,-273,-1333,3
6688,-15404,671,-243,-1083,56
6582,-15365,655,-212,-834,150
6524,-15300,651,-191,-634,260
6576,-15214,660,-197,-475,343
6796,-15132,688,-234,-330,394
7170,-15050,731,-284,-106,425
7684,-14969,775,-353,297,432
8321,-14897,832,-459,932,399
8969,-14859,880,-586,1794,216
9523,-14869,892,-682,2759,-174
10080,-14912,860,-716,3717,-718
10752,-14950,808,-696,4751,-1327
11358,-14985,761,-677,5682,-1875
11996,-15050,617,-721,7299,-2765
12590,-15177,457,-878,8777,-3783
13363,-15407,274,-1137,9732,-4929
14589,-15779,173,-1583,10159,-6199
16261,-16432,145,-2173,10332,-7802
17912,-17412,9,-2736,10494,-10089
19397,-18632,-167,-3275,10478,-12356
20734,-20024,-321,-3815,9992,-14398
21938,-21298,-492,-4413,9125,-16234
23020,-22445,-817,-5035,8042,-17888
23947,-23477,-1159,-5766,6340,-19376
24256,-24406,-1456,-6794,4070,-20715
23947,-25013,-1599,-8124,1539,-21920
23056,-25434,-1428,-9775,-762,-23005
22255,-25812,-1275,-11261,-2834,-23981
21534,-26153,-1136,-12598,-4698,-24859
20884,-26459,-1012,-13801,-6377,-25650
17950,-25458,-805,-14065,-2920,-26362
15308,-24557,-619,-14302,190,-27002
11808,-22837,-766,-14178,2122,-27579
8657,-21289,-899,-14066,3862,-28098
6772,-18775,-770,-13430,3693,-25966
5543,-16025,-314,-12820,3220,-23157
4713,-13272,262,-12111,2802,-20605
3965,-10794,780,-11473,2426,-18307
3438,-8360,1334,-10686,2268,-17119
2812,-6237,1858,-9961,2130,-16150
2211,-4330,2309,-9154,1956,-14898
1774,-2605,2687,-8238,1679,-13302
1414,-1110,3026,-7341,1346,-11502
1081,40,3308,-6549,1146,-9536
658,792,3484,-5780,1133,-7516
155,1174,3566,-4964,1211,-5409
-336,1249,3561,-4066,1285,-3068
-738,1124,3471,-3063,1311,-384
-1100,1012,3391,-2161,1334,2031
-1070,618,3273,-913,1193,5104
-740,170,3220,367,1075,7871
-442,-232,3172,1519,968,10360
-175,-595,3129,2557,872,12601
744,-1284,3000,4099,1123,14617
1878,-2123,2636,5748,1196,16432
3539,-3176,2032,7584,897,18066
5034,-4124,1489,9236,628,19536
7544,-5497,929,11291,168,20859
9525,-6726,245,13018,518,22050
10875,-7947,-289,13820,1300,23122
11636,-9320,-754,13809,2021,24086
12237,-11004,-959,13155,2099,24954
13118,-12874,-881,12137,1714,25736
13995,-14633,-715,11179,1598,26439
14658,-16140,-499,10270,2016,27072
15222,-17367,-171,9286,2750,27641
15730,-18471,123,8400,3411,28154
16187,-19465,389,7603,4006,28615
16220,-19435,612,6933,4489,27753
15688,-19344,833,6013,4849,25755
14908,-19195,1049,4787,5241,23376
13955,-19111,1257,3511,5361,20870
12928,-19106,1430,2620,4290,18270
12281,-18837,1563,2202,2188,16045
12021,-18512,1620,1959,-83,13972
11869,-18175,1697,1745,-1945,12014
11704,-17822,1710,1618,-3249,10253
11530,-17470,1675,1570,-4230,8774
11333,-17119,1592,1610,-5016,7602
11109,-16797,1463,1710,-5593,6634
10878,-16516,1302,1827,-5916,5795
10669,-16292,1153,1899,-5957,5063
10497,-16139,1042,1869,-5702,4403
10316,-16056,960,1745,-5226,3743
10088,-15999,865,1586,-4777,3070
9844,-15975,790,1436,-4524,2349
9625,-15948,739,1296,-4445,1536
9406,-15918,690,1139,-4404,670
9170,-15910,664,935,-4321,-205
8906,-15890,648,729,-4182,-1054
8621,-15834,637,541,-4011,-1833
8339,-15750,642,364,-3826,-2487
8086,-15653,667,186,-3627,-2969
7860,-15543,700,24,-3401,-3268
7659,-15431,733,-114,-3143,-3397
7471,-15319,758,-228,-2846,-3376
7290,-15215,774,-315,-2523,-3233
